source:/home/lalibelulalo/PIPELINES_2023/ASR_ORTHOLOGUES/Synechococcus_cyanobium_clade/pangenoma	Cyanobium_gracile_PCC_6307_GCF_000316515.1_genomic.gbff	Cyanobium_sp_M30B3_GCF_018399015.1_genomic.gbff	Cyanobium_sp_NIES-981_GCF_900088535.1_genomic.gbff	Cyanobium_sp_NS01_GCF_014280235.1_genomic.gbff	Synechococcus_sp_CBW1002_GCF_015840915.1_genomic.gbff	Synechococcus_sp_CBW1004_GCF_015840715.1_genomic.gbff	Synechococcus_sp_CBW1006_GCF_015840525.1_genomic.gbff	Synechococcus_sp_CBW1108_GCF_015840335.1_genomic.gbff	
23942_dhaL.faa	0	0	0	0	0	0	0	1	
23943_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
23944_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
23945_HPr_family_phosphoca...faa	0	0	0	0	0	0	0	1	
23946_PEP-utilizing_enzyme.faa	0	0	0	0	0	0	0	1	
23947_dhaK.faa	0	0	0	0	0	0	0	1	
23948_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
23949_type_II_toxin-antito...faa	0	0	0	0	0	0	0	1	
23961_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
23964_class_I_SAM-dependen...faa	0	0	0	0	0	0	0	1	
23965_class_I_SAM-dependen...faa	0	0	0	0	0	0	0	1	
23967_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
23989_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
23990_glycosyltransferase_...faa	0	0	0	0	0	0	0	1	
23992_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
23993_radical_SAM_protein.faa	0	0	0	0	0	0	0	1	
23994_grrA.faa	0	0	0	0	0	0	0	1	
24002_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24003_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24008_hypothetical_protein.faa	0	0	0	0	0	0	0	2	
24013_glycine_zipper_2TM_d...faa	0	0	0	0	0	0	0	1	
24014_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24017_EF-hand_domain-conta...faa	0	0	0	0	0	0	0	1	
24022_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24024_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24029_DUF3747_domain-conta...faa	0	0	0	0	0	0	0	1	
24042_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24046_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24050_Arc_family_DNA-bindi...faa	0	0	0	0	0	0	0	1	
24051_RES_family_NAD+_phos...faa	0	0	0	0	0	0	0	1	
24053_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24054_PIN_domain-containin...faa	0	0	0	0	0	0	0	1	
24056_type_II_toxin-antito...faa	0	0	0	0	0	0	0	1	
24059_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24061_DUF5320_domain-conta...faa	0	0	0	0	0	0	0	1	
24063_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24064_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24067_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24068_DUF2442_domain-conta...faa	0	0	0	0	0	0	0	1	
24069_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24070_Fic_family_protein.faa	0	0	0	0	0	0	0	1	
24071_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24072_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24073_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24075_plasmid_stabilizatio...faa	0	0	0	0	0	0	0	1	
24076_reverse_transcriptas...faa	0	0	0	0	0	0	0	1	
24079_reverse_transcriptas...faa	0	0	0	0	0	0	0	1	
24081_reverse_transcriptas...faa	0	0	0	0	0	0	0	1	
24082_transposase.faa	0	0	0	0	0	0	0	1	
24083_transposase.faa	0	0	0	0	0	0	0	1	
24085_DUF6444_domain-conta...faa	0	0	0	0	0	0	0	1	
24087_IS5_family_transposa...faa	0	0	0	0	0	0	0	1	
24088_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24091_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24094_putative_toxin-antit...faa	0	0	0	0	0	0	0	1	
24095_type_II_toxin-antito...faa	0	0	0	0	0	0	0	1	
24096_AAA_family_ATPase.faa	0	0	0	0	0	0	0	1	
24097_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24098_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24102_chemotaxis_protein_C...faa	0	0	0	0	0	0	0	1	
24103_methyl-accepting_che...faa	0	0	0	0	0	0	0	2	
24104_chemotaxis_protein_C...faa	0	0	0	0	0	0	0	1	
24106_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24107_chemotaxis_response_...faa	0	0	0	0	0	0	0	1	
24108_response_regulator.faa	0	0	0	0	0	0	0	1	
24114_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24117_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24118_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24121_nucleotidyltransfera...faa	0	0	0	0	0	0	0	1	
24125_Hsp20-alpha_crystall...faa	0	0	0	0	0	0	0	1	
24128_tyrosine-type_recomb...faa	0	0	0	0	0	0	0	1	
24131_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24147_O-antigen_ligase_fam...faa	0	0	0	0	0	0	0	1	
24150_glycosyltransferase_...faa	0	0	0	0	0	0	0	1	
24154_RNA_helicase.faa	0	0	0	0	0	0	0	1	
24161_fabL.faa	0	0	0	0	0	0	0	1	
24162_fabG.faa	0	0	0	0	0	0	0	1	
24163_acyl_carrier_protein.faa	0	0	0	0	0	0	0	1	
24164_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24165_beta-ketoacyl--acyl-...faa	0	0	0	0	0	0	0	1	
24166_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24167_4--phosphopantethein...faa	0	0	0	0	0	0	0	1	
24168_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24169_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24170_NAD-P--binding_domai...faa	0	0	0	0	0	0	0	1	
24171_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24173_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24174_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24176_glycine_betaine_ABC_...faa	0	0	0	0	0	0	0	1	
24177_ABC_transporter_perm...faa	0	0	0	0	0	0	0	1	
24178_betaine-proline-chol...faa	0	0	0	0	0	0	0	1	
24179_class_I_SAM-dependen...faa	0	0	0	0	0	0	0	1	
24180_methyltransferase_do...faa	0	0	0	0	0	0	0	1	
24187_alpha-beta_fold_hydr...faa	0	0	0	0	0	0	0	1	
24196_MlaD_family_protein.faa	0	0	0	0	0	0	0	1	
24242_Nif11-like_leader_pe...faa	0	0	0	0	0	0	0	1	
24246_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24247_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24266_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24268_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24307_nucleotidyltransfera...faa	0	0	0	0	0	0	0	1	
24308_nucleotidyltransfera...faa	0	0	0	0	0	0	0	1	
24317_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24325_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24326_formylglycine-genera...faa	0	0	0	0	0	0	0	1	
24327_sulfatase-like_hydro...faa	0	0	0	0	0	0	0	1	
24328_alpha-beta_hydrolase.faa	0	0	0	0	0	0	0	1	
24329_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24333_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24334_alpha-beta_hydrolase.faa	0	0	0	0	0	0	0	1	
24335_DUF302_domain-contai...faa	0	0	0	0	0	0	0	1	
24342_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24378_type_II_toxin-antito...faa	0	0	0	0	0	0	0	1	
24379_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24383_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24389_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24390_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24391_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24392_PIN_domain-containin...faa	0	0	0	0	0	0	0	1	
24393_type_II_toxin-antito...faa	0	0	0	0	0	0	0	1	
24394_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24396_AbrB-MazE-SpoVT_fami...faa	0	0	0	0	0	0	0	1	
24399_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24400_nucleotidyl_transfer...faa	0	0	0	0	0	0	0	1	
24401_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24402_hypothetical_protein.faa	0	0	0	0	0	0	0	2	
24403_type_II_toxin-antito...faa	0	0	0	0	0	0	0	1	
24404_type_II_toxin-antito...faa	0	0	0	0	0	0	0	1	
24405_clan_AA_aspartic_pro...faa	0	0	0	0	0	0	0	1	
24406_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24407_PIN_domain-containin...faa	0	0	0	0	0	0	0	1	
24408_type_II_toxin-antito...faa	0	0	0	0	0	0	0	1	
24409_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24410_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24414_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24415_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24419_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24421_type_II_toxin-antito...faa	0	0	0	0	0	0	0	1	
24422_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24423_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24426_dTDP-4-dehydrorhamno...faa	0	0	0	0	0	0	0	1	
24427_DUF2335_domain-conta...faa	0	0	0	0	0	0	0	1	
24428_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24429_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24430_PIN_domain-containin...faa	0	0	0	0	0	0	0	1	
24432_AAA_family_ATPase.faa	0	0	0	0	0	0	0	1	
24433_DUF4143_domain-conta...faa	0	0	0	0	0	0	0	1	
24434_FkbM_family_methyltr...faa	0	0	0	0	0	0	0	1	
24436_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24439_glycosyltransferase.faa	0	0	0	0	0	0	0	1	
24440_choice-of-anchor_L_d...faa	0	0	0	0	0	0	0	1	
24441_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24442_glycosyltransferase.faa	0	0	0	0	0	0	0	1	
24443_glycosyltransferase.faa	0	0	0	0	0	0	0	1	
24447_glycosyltransferase.faa	0	0	0	0	0	0	0	1	
24448_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24450_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24452_DUF2887_domain-conta...faa	0	0	0	0	0	0	0	1	
24454_DUF4351_domain-conta...faa	0	0	0	0	0	0	0	1	
24457_DUF2887_domain-conta...faa	0	0	0	0	0	0	0	1	
24459_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24460_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24461_RES_family_NAD+_phos...faa	0	0	0	0	0	0	0	1	
24462_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24463_DUF4351_domain-conta...faa	0	0	0	0	0	0	0	1	
24464_DUF4351_domain-conta...faa	0	0	0	0	0	0	0	3	
24469_DUF4351_domain-conta...faa	0	0	0	0	0	0	0	1	
24472_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24474_type_II_toxin-antito...faa	0	0	0	0	0	0	0	1	
24475_DUF4351_domain-conta...faa	0	0	0	0	0	0	0	1	
24476_type_II_toxin-antito...faa	0	0	0	0	0	0	0	1	
24478_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24479_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24483_type_II_toxin-antito...faa	0	0	0	0	0	0	0	1	
24484_type_II_toxin-antito...faa	0	0	0	0	0	0	0	1	
24486_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24490_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24508_DeoR_family_transcri...faa	0	0	0	0	0	0	0	1	
24543_Bro-N_domain-contain...faa	0	0	0	0	0	0	0	1	
24544_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24545_hypothetical_protein.faa	0	0	0	0	0	0	0	2	
24546_hypothetical_protein.faa	0	0	0	0	0	0	0	2	
24547_hypothetical_protein.faa	0	0	0	0	0	0	0	2	
24548_XRE_family_transcrip...faa	0	0	0	0	0	0	0	1	
24549_hypothetical_protein.faa	0	0	0	0	0	0	0	2	
24550_VRR-NUC_domain-conta...faa	0	0	0	0	0	0	0	2	
24551_DEAD-DEAH_box_helica...faa	0	0	0	0	0	0	0	2	
24552_hypothetical_protein.faa	0	0	0	0	0	0	0	2	
24553_DUF6371_domain-conta...faa	0	0	0	0	0	0	0	2	
24558_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24559_DUF6155_family_prote...faa	0	0	0	0	0	0	0	1	
24560_methyltransferase_do...faa	0	0	0	0	0	0	0	1	
24561_DUF4055_domain-conta...faa	0	0	0	0	0	0	0	1	
24562_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24563_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24564_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24567_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24568_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24571_C39_family_peptidase.faa	0	0	0	0	0	0	0	3	
24576_hypothetical_protein.faa	0	0	0	0	0	0	0	2	
24579_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24583_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24584_queD.faa	0	0	0	0	0	0	0	1	
24585_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24586_DNA_double-strand_br...faa	0	0	0	0	0	0	0	1	
24587_DUF87_domain-contain...faa	0	0	0	0	0	0	0	1	
24588_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24589_ATP-dependent_helica...faa	0	0	0	0	0	0	0	1	
24590_PD--D-E-XK_nuclease_...faa	0	0	0	0	0	0	0	1	
24591_tRNA-guanine_transgl...faa	0	0	0	0	0	0	0	1	
24592_DEAD-DEAH_box_helica...faa	0	0	0	0	0	0	0	1	
24593_helix-turn-helix_dom...faa	0	0	0	0	0	0	0	1	
24594_DEAD-DEAH_box_helica...faa	0	0	0	0	0	0	0	1	
24595_queC.faa	0	0	0	0	0	0	0	1	
24597_tetratricopeptide_re...faa	0	0	0	0	0	0	0	1	
24599_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24600_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24602_tetratricopeptide_re...faa	0	0	0	0	0	0	0	1	
24603_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24604_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24605_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24606_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24608_siphovirus_Gp157_fam...faa	0	0	0	0	0	0	0	1	
24610_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24647_agmatine_deiminase_f...faa	0	0	0	0	0	0	0	1	
24649_deoxyribodipyrimidin...faa	0	0	0	0	0	0	0	1	
24657_bchD.faa	0	0	0	0	0	0	0	1	
24675_acyl_carrier_protein.faa	0	0	0	0	0	0	0	1	
24713_TatA-E_family_twin_a...faa	0	0	0	0	0	0	0	1	
24726_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24741_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24743_PIN_domain-containin...faa	0	0	0	0	0	0	0	1	
24744_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24746_Uma2_family_endonucl...faa	0	0	0	0	0	0	0	1	
24758_transposase.faa	0	0	0	0	0	0	0	1	
24760_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24761_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24774_AbrB-MazE-SpoVT_fami...faa	0	0	0	0	0	0	0	1	
24775_type_II_toxin-antito...faa	0	0	0	0	0	0	0	1	
24794_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24797_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24804_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24805_transposase.faa	0	0	0	0	0	0	0	1	
24808_transposase.faa	0	0	0	0	0	0	0	1	
24810_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24812_IS66_family_transpos...faa	0	0	0	0	0	0	0	1	
24813_hypothetical_protein.faa	0	0	0	0	0	0	0	2	
24814_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24816_hypothetical_protein.faa	0	0	0	0	0	0	0	2	
24817_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24818_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24819_helix-turn-helix_dom...faa	0	0	0	0	0	0	0	1	
24821_low_affinity_iron_pe...faa	0	0	0	0	0	0	0	1	
24888_transposase.faa	0	0	0	0	0	0	0	1	
24892_DUF6444_domain-conta...faa	0	0	0	0	0	0	0	1	
24909_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24924_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24947_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24948_helix-turn-helix_tra...faa	0	0	0	0	0	0	0	1	
24951_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24965_LysM_peptidoglycan-b...faa	0	0	0	0	0	0	0	1	
24967_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24968_cache_domain-contain...faa	0	0	0	0	0	0	0	1	
24972_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24974_IS66_family_transpos...faa	0	0	0	0	0	0	0	1	
24977_transposase.faa	0	0	0	0	0	0	0	1	
24998_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
24999_PIN_domain-containin...faa	0	0	0	0	0	0	0	1	
25007_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25014_type_II_toxin-antito...faa	0	0	0	0	0	0	0	1	
25019_type_II_toxin-antito...faa	0	0	0	0	0	0	0	1	
25030_methyl-accepting_che...faa	0	0	0	0	0	0	0	1	
25040_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25044_cyclic_nucleotide-bi...faa	0	0	0	0	0	0	0	1	
25046_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25047_adenylate-guanylate_...faa	0	0	0	0	0	0	0	1	
25048_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25051_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25052_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25058_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25069_TolC_family_protein.faa	0	0	0	0	0	0	0	1	
25070_transposase.faa	0	0	0	0	0	0	0	1	
25073_TolC_family_protein.faa	0	0	0	0	0	0	0	1	
25077_NAD-P-H-dependent_ox...faa	0	0	0	0	0	0	0	1	
25078_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25086_Rad52-Rad22_family_D...faa	0	0	0	0	0	0	0	1	
25089_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25090_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25091_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25092_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25093_DUF697_domain-contai...faa	0	0	0	0	0	0	0	1	
25094_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25095_DUF488_domain-contai...faa	0	0	0	0	0	0	0	1	
25096_DUF488_domain-contai...faa	0	0	0	0	0	0	0	1	
25098_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25099_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25100_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25101_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25106_GIY-YIG_nuclease_fam...faa	0	0	0	0	0	0	0	1	
25107_right-handed_paralle...faa	0	0	0	0	0	0	0	1	
25108_Nif11-like_leader_pe...faa	0	0	0	0	0	0	0	2	
25110_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25112_chlorophyll_a-b-bind...faa	0	0	0	0	0	0	0	2	
25113_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25114_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25115_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25117_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25125_DUF4351_domain-conta...faa	0	0	0	0	0	0	0	1	
25126_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25129_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25130_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25132_prepilin-type_cleava...faa	0	0	0	0	0	0	0	1	
25139_nucleotidyl_transfer...faa	0	0	0	0	0	0	0	1	
25140_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25149_EAL_domain-containin...faa	0	0	0	0	0	0	0	1	
25151_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25155_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25156_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25157_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25158_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25162_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25164_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25168_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25170_DUF3387_domain-conta...faa	0	0	0	0	0	0	0	1	
25172_restriction_endonucl...faa	0	0	0	0	0	0	0	1	
25174_galactose_oxidase.faa	0	0	0	0	0	0	0	1	
25176_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25177_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25182_thymidine_kinase.faa	0	0	0	0	0	0	0	1	
25183_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25185_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25191_nuclear_transport_fa...faa	0	0	0	0	0	0	0	1	
25217_yidD.faa	0	0	0	0	0	0	0	1	
25222_mechanosensitive_ion...faa	0	0	0	0	0	0	0	1	
25223_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25240_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25241_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25242_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25243_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25245_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25246_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25254_helix-turn-helix_dom...faa	0	0	0	0	0	0	0	1	
25255_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25256_DUF4347_domain-conta...faa	0	0	0	0	0	0	0	1	
25257_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25258_VCBS_domain-containi...faa	0	0	0	0	0	0	0	1	
25260_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25261_PAS_domain-containin...faa	0	0	0	0	0	0	0	1	
25262_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25265_cyclic_nucleotide-bi...faa	0	0	0	0	0	0	0	1	
25313_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25316_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25325_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25344_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25352_YdcF_family_protein.faa	0	0	0	0	0	0	0	1	
25355_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25379_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25387_TolC_family_protein.faa	0	0	0	0	0	0	0	1	
25388_TolC_family_protein.faa	0	0	0	0	0	0	0	1	
25389_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25390_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25394_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25401_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25402_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25403_carbohydrate_porin.faa	0	0	0	0	0	0	0	1	
25408_class_I_SAM-dependen...faa	0	0	0	0	0	0	0	1	
25410_AbrB-MazE-SpoVT_fami...faa	0	0	0	0	0	0	0	1	
25421_isoprenylcysteine_ca...faa	0	0	0	0	0	0	0	1	
25422_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25428_PAM68_family_protein.faa	0	0	0	0	0	0	0	1	
25444_alpha-1-2-fucosyltra...faa	0	0	0	0	0	0	0	1	
25447_DUF6444_domain-conta...faa	0	0	0	0	0	0	0	1	
25449_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25451_transposase.faa	0	0	0	0	0	0	0	1	
25452_transposase.faa	0	0	0	0	0	0	0	1	
25454_transposase_family_p...faa	0	0	0	0	0	0	0	1	
25455_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25456_transposase.faa	0	0	0	0	0	0	0	1	
25458_class_I_SAM-dependen...faa	0	0	0	0	0	0	0	1	
25459_glycosyltransferase.faa	0	0	0	0	0	0	0	1	
25460_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25461_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25462_class_I_SAM-dependen...faa	0	0	0	0	0	0	0	1	
25463_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25464_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25465_transposase.faa	0	0	0	0	0	0	0	1	
25466_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25468_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25469_transposase.faa	0	0	0	0	0	0	0	1	
25470_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25472_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25474_acyltransferase.faa	0	0	0	0	0	0	0	1	
25475_glycosyltransferase.faa	0	0	0	0	0	0	0	1	
25477_hypothetical_protein.faa	0	0	0	0	0	0	0	2	
25493_glycosyltransferase_...faa	0	0	0	0	0	0	0	1	
25494_GMC_family_oxidoredu...faa	0	0	0	0	0	0	0	1	
25495_transposase.faa	0	0	0	0	0	0	0	1	
25496_ISAs1_family_transpo...faa	0	0	0	0	0	0	0	1	
25499_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25500_transposase_family_p...faa	0	0	0	0	0	0	0	1	
25501_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25502_helix-turn-helix_dom...faa	0	0	0	0	0	0	0	1	
25505_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25506_integrase_core_domai...faa	0	0	0	0	0	0	0	1	
25507_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25510_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25511_transposase.faa	0	0	0	0	0	0	0	1	
25512_transposase.faa	0	0	0	0	0	0	0	1	
25554_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25580_DnaJ_domain-containi...faa	0	0	0	0	0	0	0	1	
25582_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25613_DUF4912_domain-conta...faa	0	0	0	0	0	0	0	1	
25614_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25620_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25668_hypothetical_protein.faa	0	0	0	0	0	0	0	1	
25676_DUF2252_domain-conta...faa	0	0	0	0	0	0	0	1	
