source:/home/lalibelulalo/PIPELINES_2023/ASR_ORTHOLOGUES/Thermosynechococcus_clade/pangenoma	Acaryochloris_marina_MBIC11017_GCF_000018105.1_genomic.gbff	Acaryochloris_marina_S15_GCF_018336915.1_genomic.gbff	Acaryochloris_sp__Moss_Beach_GCF_021497025.1_genomic.gbff	Gloeomargarita_lithophora_Alchichica-_D10_GCF_001870225.1_genomic.gbff	Synechococcus_sp_PCC_6312_GCF_000316685.1_genomic.gbff	Thermostichus_lividus_PCC_6715_GCF_002754935.1_genomic.gbff	Thermosynechococcus_elongatus_PKUAC-SCTE542_GCF_003555505.1_genomic.gbff	Thermosynechococcus_sp_CL-1_GCF_008386235.1_genomic.gbff	Thermosynechococcus_sp_HN-54_GCF_023650955.1_genomic.gbff	Thermosynechococcus_sp_TA-1_GCF_017086385.1_genomic.gbff	Thermosynechococcus_sp_a_NK55_GCF_000505665.1_genomic.gbff	Thermosynechococcus_vestitus_BP-1_GCF_000011345.1_genomic.gbff	
30901_class_I_SAM-dependen...faa	0	0	0	0	0	0	1	1	0	1	0	0	
30937_spore_coat_protein_U...faa	0	0	0	0	0	0	1	0	0	1	0	0	
30970_dynamin_family_prote...faa	0	0	0	0	0	0	1	1	0	1	0	0	
30971_hypothetical_protein.faa	0	0	0	0	0	0	1	1	0	1	0	0	
30972_patatin-like_phospho...faa	0	0	0	0	0	0	1	1	0	1	0	0	
30987_Rpn_family_recombina...faa	0	0	0	0	0	0	1	0	0	0	0	0	
31030_hypothetical_protein.faa	0	0	0	0	0	0	1	0	1	0	0	1	
31031_hypothetical_protein.faa	0	0	0	0	0	0	1	0	0	0	0	1	
31071_hypothetical_protein.faa	0	0	0	0	0	0	1	1	0	1	0	0	
31166_hypothetical_protein.faa	0	0	0	0	0	0	1	0	0	0	0	0	
31167_hypothetical_protein.faa	0	0	0	0	0	0	1	0	0	0	0	0	
31187_hypothetical_protein.faa	0	0	0	0	0	0	1	0	0	0	0	0	
31190_DUF4115_domain-conta...faa	0	0	0	0	0	0	1	0	0	0	0	0	
31266_GTP-binding_protein.faa	0	0	0	0	0	0	1	0	0	0	0	0	
31267_hypothetical_protein.faa	0	0	0	0	0	0	1	0	0	0	0	0	
31310_roadblock-LC7_domain...faa	0	0	0	0	0	0	1	0	0	0	0	0	
31311_ATP-GTP-binding_prot...faa	0	0	0	0	0	0	1	0	0	0	0	0	
31312_DUF4388_domain-conta...faa	0	0	0	0	0	0	1	0	0	0	0	0	
31313_hemerythrin_family_p...faa	0	0	0	0	0	0	1	0	0	0	0	0	
31411_DUF3883_domain-conta...faa	0	0	0	0	0	0	1	0	0	0	0	0	
31416_sensor_histidine_kin...faa	0	0	0	0	0	0	1	0	1	0	0	1	
31435_VWA_domain-containin...faa	0	0	0	0	0	0	1	0	0	0	0	0	
31471_hypothetical_protein.faa	0	0	0	0	0	0	1	0	0	0	0	0	
31472_type_II_restriction_...faa	0	0	0	0	0	0	1	0	0	0	0	0	
31473_site-specific_DNA-me...faa	0	0	0	0	0	0	1	0	1	1	0	0	
31474_hypothetical_protein.faa	0	0	0	0	0	0	1	1	0	1	0	0	
31475_GIY-YIG_nuclease_fam...faa	0	0	0	0	0	0	1	0	0	0	0	0	
31481_DUF4276_family_prote...faa	0	0	0	0	0	0	1	0	0	0	0	0	
31482_AAA_family_ATPase.faa	0	0	0	0	0	0	1	0	0	0	0	0	
31496_hypothetical_protein.faa	0	0	0	0	0	0	1	1	0	1	0	0	
31497_hypothetical_protein.faa	0	0	0	0	0	0	1	0	0	0	0	0	
31498_hypothetical_protein.faa	0	0	0	0	0	0	1	0	1	1	0	0	
31502_glycosyltransferase_...faa	0	0	0	0	0	0	1	0	0	0	0	0	
31503_class_I_SAM-dependen...faa	0	0	0	0	0	0	1	0	0	0	0	0	
31505_polysaccharide_pyruv...faa	0	0	0	0	0	0	1	0	0	0	0	0	
31506_glycosyltransferase.faa	0	0	0	0	0	0	1	0	0	0	0	0	
31507_glycosyltransferase_...faa	0	0	0	0	0	0	1	1	0	0	0	0	
31518_helix-turn-helix_dom...faa	0	0	0	0	0	0	1	0	0	0	0	0	
31559_right-handed_paralle...faa	0	0	0	0	0	0	0	1	0	0	0	0	
31583_permease.faa	0	0	0	0	0	0	0	1	0	1	0	0	
31671_hypothetical_protein.faa	0	0	0	0	0	0	0	1	0	0	0	0	
31673_methyltransferase_do...faa	0	0	0	0	0	0	0	1	1	1	0	0	
31678_FkbM_family_methyltr...faa	0	0	0	0	0	0	0	1	0	0	0	0	
31680_class_I_SAM-dependen...faa	0	0	0	0	0	0	0	1	0	0	0	0	
31681_DUF354_domain-contai...faa	0	0	0	0	0	0	0	1	1	0	0	0	
31684_DUF3782_domain-conta...faa	0	0	0	0	0	0	0	1	0	0	0	0	
31707_hypothetical_protein.faa	0	0	0	0	0	0	0	1	1	1	0	0	
31709_hypothetical_protein.faa	0	0	0	0	0	0	0	1	0	0	0	0	
31735_EAL_domain-containin...faa	0	0	0	0	0	0	0	1	0	0	0	0	
31924_hypothetical_protein.faa	0	0	0	0	0	0	0	1	0	1	0	0	
31925_hypothetical_protein.faa	0	0	0	0	0	0	0	1	0	1	0	0	
31926_hypothetical_protein.faa	0	0	0	0	0	0	0	1	0	0	0	0	
31927_hypothetical_protein.faa	0	0	0	0	0	0	0	1	0	0	0	0	
31928_dynamin_family_prote...faa	0	0	0	0	0	0	0	1	0	0	0	0	
31986_hypothetical_protein.faa	0	0	0	0	0	0	0	1	0	0	0	0	
31989_HEAT_repeat_domain-c...faa	0	0	0	0	0	0	0	1	0	0	0	0	
32023_spore_coat_protein_U...faa	0	0	0	0	0	0	0	1	0	0	0	0	
32024_spore_coat_protein_U...faa	0	0	0	0	0	0	0	1	0	0	0	0	
32066_hypothetical_protein.faa	0	0	0	0	0	0	0	1	0	1	0	0	
32071_hypothetical_protein.faa	0	0	0	0	0	0	0	1	0	1	0	0	
32118_hypothetical_protein.faa	0	0	0	0	0	0	0	1	0	1	0	0	
32254_hypothetical_protein.faa	0	0	0	0	0	0	0	1	0	1	0	0	
32286_CHASE3_domain-contai...faa	0	0	0	0	0	0	0	1	0	1	0	0	
32287_response_regulator_t...faa	0	0	0	0	0	0	0	1	0	1	0	0	
32314_helix-turn-helix_dom...faa	0	0	0	0	0	0	0	1	0	0	0	0	
32391_DUF2723_domain-conta...faa	0	0	0	0	0	0	0	1	0	0	0	0	
32423_nucleotidyltransfera...faa	0	0	0	0	0	0	0	1	0	1	0	0	
32447_glycosyltransferase.faa	0	0	0	0	0	0	0	1	1	1	0	0	
32450_His-Gly-Thr-Pro-type...faa	0	0	0	0	0	0	0	1	0	0	0	0	
32483_SaoD-DsrE_family_pro...faa	0	0	0	0	0	0	0	1	0	1	0	1	
32484_hypothetical_protein.faa	0	0	0	0	0	0	0	1	0	1	0	0	
32492_AarF-UbiB_family_pro...faa	0	0	0	0	0	0	0	1	0	0	0	0	
32493_AarF-UbiB_family_pro...faa	0	0	0	0	0	0	0	1	0	0	0	0	
32514_hypothetical_protein.faa	0	0	0	0	0	0	0	1	0	1	0	0	
32539_nucleotidyltransfera...faa	0	0	0	0	0	0	0	1	1	1	0	0	
32601_glycosyltransferase.faa	0	0	0	0	0	0	0	1	0	0	0	0	
32651_hypothetical_protein.faa	0	0	0	0	0	0	0	1	0	0	0	0	
32687_HAMP_domain-containi...faa	0	0	0	0	0	0	0	1	0	0	0	0	
32701_hypothetical_protein.faa	0	0	0	0	0	0	0	1	0	1	0	0	
32702_hypothetical_protein.faa	0	0	0	0	0	0	0	1	0	1	0	0	
32777_hypothetical_protein.faa	0	0	0	0	0	0	0	1	0	0	0	0	
32806_hypothetical_protein.faa	0	0	0	0	0	0	0	1	0	0	0	0	
32821_hypothetical_protein.faa	0	0	0	0	0	0	0	1	0	0	0	0	
32842_DUF748_domain-contai...faa	0	0	0	0	0	0	0	1	0	0	0	0	
32888_hypothetical_protein.faa	0	0	0	0	0	0	0	1	1	1	0	0	
32895_spore_coat_U_domain-...faa	0	0	0	0	0	0	0	1	0	1	0	0	
32896_hypothetical_protein.faa	0	0	0	0	0	0	0	1	0	1	0	0	
33025_nucleotidyltransfera...faa	0	0	0	0	0	0	0	1	0	1	0	0	
33062_nucleotidyltransfera...faa	0	0	0	0	0	0	0	1	1	1	0	0	
33064_hypothetical_protein.faa	0	0	0	0	0	0	0	1	0	1	0	0	
33067_efflux_RND_transport...faa	0	0	0	0	0	0	0	1	0	1	0	0	
33108_hypothetical_protein.faa	0	0	0	0	0	0	0	1	1	1	0	0	
33126_transposase.faa	0	0	0	0	0	0	0	1	0	0	0	0	
33129_Rpn_family_recombina...faa	0	0	0	0	0	0	0	1	0	1	0	0	
33140_ATP-GTP-binding_prot...faa	0	0	0	0	0	0	0	1	0	0	0	0	
33141_roadblock-LC7_domain...faa	0	0	0	0	0	0	0	1	0	0	0	0	
33142_protoglobin_domain-c...faa	0	0	0	0	0	0	0	1	0	0	0	0	
33160_HEAT_repeat_domain-c...faa	0	0	0	0	0	0	0	1	0	0	0	0	
33170_DUF559_domain-contai...faa	0	0	0	0	0	0	0	1	0	1	0	0	
33172_DEAD-DEAH_box_helica...faa	0	0	0	0	0	0	0	1	0	1	0	0	
33173_hypothetical_protein.faa	0	0	0	0	0	0	0	1	0	0	0	0	
33228_restriction_endonucl...faa	0	0	0	0	0	0	0	1	0	0	0	0	
33229_DEAD-DEAH_box_helica...faa	0	0	0	0	0	0	0	1	0	0	0	0	
33230_hypothetical_protein.faa	0	0	0	0	0	0	0	1	0	0	0	0	
33231_Eco57I_restriction-m...faa	0	0	0	0	0	0	0	1	0	0	0	0	
33232_hypothetical_protein.faa	0	0	0	0	0	0	0	1	0	0	0	0	
33233_hypothetical_protein.faa	0	0	0	0	0	0	0	1	0	0	0	0	
33241_hypothetical_protein.faa	0	0	0	0	0	0	0	1	0	0	0	0	
33274_hypothetical_protein.faa	0	0	0	0	0	0	0	1	1	1	0	1	
33300_hypothetical_protein.faa	0	0	0	0	0	0	0	1	0	0	0	0	
33312_glycosyltransferase_...faa	0	0	0	0	0	0	0	1	1	0	0	1	
33314_glycosyltransferase_...faa	0	0	0	0	0	0	0	1	1	0	0	0	
33315_glycosyltransferase.faa	0	0	0	0	0	0	0	1	0	0	0	0	
33316_DegT-DnrJ-EryC1-StrS...faa	0	0	0	0	0	0	0	1	0	0	0	0	
33317_glycosyltransferase.faa	0	0	0	0	0	0	0	1	0	0	0	0	
33318_FkbM_family_methyltr...faa	0	0	0	0	0	0	0	1	0	0	0	0	
33319_DegT-DnrJ-EryC1-StrS...faa	0	0	0	0	0	0	0	1	1	0	0	0	
33320_FdtA-QdtA_family_cup...faa	0	0	0	0	0	0	0	1	1	0	0	1	
33321_methyltransferase_do...faa	0	0	0	0	0	0	0	1	1	0	0	0	
33323_ATP-grasp_domain-con...faa	0	0	0	0	0	0	0	1	1	0	0	0	
33327_hypothetical_protein.faa	0	0	0	0	0	0	0	1	0	1	0	0	
33328_hypothetical_protein.faa	0	0	0	0	0	0	0	1	0	1	0	0	
33358_DUF2283_domain-conta...faa	0	0	0	0	0	0	0	1	0	0	0	0	
33384_flagellar_motor_prot...faa	0	0	0	0	0	0	0	1	0	0	0	0	
33396_hypothetical_protein.faa	0	0	0	0	0	0	0	1	0	1	0	0	
33417_hypothetical_protein.faa	0	0	0	0	0	0	0	1	0	1	0	0	
33418_hypothetical_protein.faa	0	0	0	0	0	0	0	1	0	0	0	0	
33419_hypothetical_protein.faa	0	0	0	0	0	0	0	1	0	0	0	0	
33464_ric.faa	0	0	0	0	0	0	0	1	0	1	0	0	
33470_hypothetical_protein.faa	0	0	0	0	0	0	0	1	0	0	0	0	
33471_hypothetical_protein.faa	0	0	0	0	0	0	0	1	0	1	0	0	
33475_N-6_DNA_methylase.faa	0	0	0	0	0	0	0	1	0	1	0	0	
33493_hypothetical_protein.faa	0	0	0	0	0	0	0	1	0	0	0	0	
33515_helix-turn-helix_dom...faa	0	0	0	0	0	0	0	1	0	1	0	0	
33516_hypothetical_protein.faa	0	0	0	0	0	0	0	1	0	0	0	0	
33530_Uma2_family_endonucl...faa	0	0	0	0	0	0	0	1	1	1	0	0	
33561_DUF4351_domain-conta...faa	0	0	0	0	0	0	0	1	0	0	0	0	
33562_Rpn_family_recombina...faa	0	0	0	0	0	0	0	9	0	12	0	0	
33574_hypothetical_protein.faa	0	0	0	0	0	0	0	1	0	0	0	0	
33606_phosphatase_PAP2_fam...faa	0	0	0	0	0	0	0	1	0	0	0	0	
33625_hypothetical_protein.faa	0	0	0	0	0	0	0	1	1	1	0	0	
33638_hypothetical_protein.faa	0	0	0	0	0	0	0	1	0	0	0	0	
33732_HPP_family_protein.faa	0	0	0	0	0	0	0	1	0	0	0	0	
33764_hypothetical_protein.faa	0	0	0	0	0	0	0	1	0	0	0	0	
33765_hypothetical_protein.faa	0	0	0	0	0	0	0	1	0	0	0	0	
33766_hypothetical_protein.faa	0	0	0	0	0	0	0	1	0	0	0	0	
33767_nucleotidyltransfera...faa	0	0	0	0	0	0	0	1	0	0	0	0	
33769_hypothetical_protein.faa	0	0	0	0	0	0	0	1	0	0	0	0	
33771_hypothetical_protein.faa	0	0	0	0	0	0	0	1	0	0	0	0	
33795_diguanylate_cyclase.faa	0	0	0	0	0	0	0	1	0	0	0	0	
33862_transposase_family_p...faa	0	0	0	0	0	0	0	1	0	1	0	0	
33898_hypothetical_protein.faa	0	0	0	0	0	0	0	1	0	0	0	0	
33913_hypothetical_protein.faa	0	0	0	0	0	0	0	1	0	1	0	0	
33952_GGDEF_domain-contain...faa	0	0	0	0	0	0	0	1	1	1	0	1	
33972_HEAT_repeat_domain-c...faa	0	0	0	0	0	0	0	1	1	0	0	0	
33974_hypothetical_protein.faa	0	0	0	0	0	0	0	1	1	0	0	0	
33984_NINE_protein.faa	0	0	0	0	0	0	0	1	0	0	0	0	
34057_hypothetical_protein.faa	0	0	0	0	0	0	0	1	0	1	0	0	
34091_right-handed_paralle...faa	0	0	0	0	0	0	0	0	1	1	0	0	
34142_glycosyltransferase.faa	0	0	0	0	0	0	0	0	2	0	0	0	
34174_hypothetical_protein.faa	0	0	0	0	0	0	0	0	1	0	0	0	
34181_hypothetical_protein.faa	0	0	0	0	0	0	0	0	1	0	0	0	
34264_diguanylate_cyclase.faa	0	0	0	0	0	0	0	0	1	0	0	0	
34265_response_regulator.faa	0	0	0	0	0	0	0	0	1	0	0	0	
34270_hypothetical_protein.faa	0	0	0	0	0	0	0	0	1	0	0	0	
34271_hypothetical_protein.faa	0	0	0	0	0	0	0	0	1	0	0	0	
34291_hypothetical_protein.faa	0	0	0	0	0	0	0	0	1	0	0	0	
34292_hypothetical_protein.faa	0	0	0	0	0	0	0	0	1	0	0	0	
34302_DUF499_domain-contai...faa	0	0	0	0	0	0	0	0	1	0	0	0	
34304_ADP-ribosylglycohydr...faa	0	0	0	0	0	0	0	0	1	0	0	0	
34323_hypothetical_protein.faa	0	0	0	0	0	0	0	0	1	0	0	0	
34331_hypothetical_protein.faa	0	0	0	0	0	0	0	0	1	0	0	0	
34332_Rpn_family_recombina...faa	0	0	0	0	0	0	0	0	1	0	0	0	
34392_hypothetical_protein.faa	0	0	0	0	0	0	0	0	1	0	0	0	
34400_dcm.faa	0	0	0	0	0	0	0	0	1	0	0	0	
34401_DNA_cytosine_methylt...faa	0	0	0	0	0	0	0	0	1	0	0	0	
34415_Fic_family_protein.faa	0	0	0	0	0	0	0	0	1	0	0	0	
34446_transposase.faa	0	0	0	0	0	0	0	0	1	0	0	0	
34449_SMI1-KNR4_family_pro...faa	0	0	0	0	0	0	0	0	1	0	0	0	
34458_hypothetical_protein.faa	0	0	0	0	0	0	0	0	1	0	0	0	
34459_Uma2_family_endonucl...faa	0	0	0	0	0	0	0	0	1	0	0	0	
34479_hypothetical_protein.faa	0	0	0	0	0	0	0	0	1	0	0	0	
34481_alpha-beta_hydrolase...faa	0	0	0	0	0	0	0	0	1	0	0	0	
34482_phosphatidylglycerol...faa	0	0	0	0	0	0	0	0	1	0	0	0	
34492_hypothetical_protein.faa	0	0	0	0	0	0	0	0	1	0	0	0	
34617_hypothetical_protein.faa	0	0	0	0	0	0	0	0	1	0	0	0	
34618_hypothetical_protein.faa	0	0	0	0	0	0	0	0	1	0	0	0	
34649_DUF3800_domain-conta...faa	0	0	0	0	0	0	0	0	1	0	0	0	
34691_hypothetical_protein.faa	0	0	0	0	0	0	0	0	1	0	0	0	
34762_hypothetical_protein.faa	0	0	0	0	0	0	0	0	1	0	0	0	
34773_hypothetical_protein.faa	0	0	0	0	0	0	0	0	1	0	0	0	
34782_hypothetical_protein.faa	0	0	0	0	0	0	0	0	1	0	0	0	
34783_hypothetical_protein.faa	0	0	0	0	0	0	0	0	1	0	0	0	
34796_DUF499_domain-contai...faa	0	0	0	0	0	0	0	0	1	0	0	0	
34797_Swt1_family_HEPN_dom...faa	0	0	0	0	0	0	0	0	1	0	0	0	
34799_DUF1156_domain-conta...faa	0	0	0	0	0	0	0	0	1	0	0	0	
34801_hypothetical_protein.faa	0	0	0	0	0	0	0	0	1	0	0	0	
34802_nucleotidyltransfera...faa	0	0	0	0	0	0	0	0	1	0	0	0	
34803_helicase-related_pro...faa	0	0	0	0	0	0	0	0	1	0	0	0	
34848_hypothetical_protein.faa	0	0	0	0	0	0	0	0	1	0	0	0	
34849_hypothetical_protein.faa	0	0	0	0	0	0	0	0	1	0	0	0	
34876_hypothetical_protein.faa	0	0	0	0	0	0	0	0	1	0	0	0	
34878_S49_family_peptidase.faa	0	0	0	0	0	0	0	0	1	0	0	0	
34912_FHA_domain-containin...faa	0	0	0	0	0	0	0	0	1	0	0	0	
34914_ATP-binding_protein.faa	0	0	0	0	0	0	0	0	1	0	0	0	
34934_nucleotidyltransfera...faa	0	0	0	0	0	0	0	0	1	0	0	0	
34957_gamma-glutamylcyclot...faa	0	0	0	0	0	0	0	0	1	0	0	0	
34970_hypothetical_protein.faa	0	0	0	0	0	0	0	0	1	0	0	0	
34971_hypothetical_protein.faa	0	0	0	0	0	0	0	0	1	0	0	0	
35010_hypothetical_protein.faa	0	0	0	0	0	0	0	0	1	0	0	0	
35025_hypothetical_protein.faa	0	0	0	0	0	0	0	0	1	1	0	0	
35094_hypothetical_protein.faa	0	0	0	0	0	0	0	0	1	0	0	0	
35095_CHAT_domain-containi...faa	0	0	0	0	0	0	0	0	1	0	0	0	
35096_hypothetical_protein.faa	0	0	0	0	0	0	0	0	1	0	0	0	
35097_transposase.faa	0	0	0	0	0	0	0	0	1	0	0	0	
35098_transposase.faa	0	0	0	0	0	0	0	0	1	0	0	0	
35099_DUF1822_family_prote...faa	0	0	0	0	0	0	0	0	1	0	0	0	
35110_hypothetical_protein.faa	0	0	0	0	0	0	0	0	1	0	0	0	
35152_dynamin_family_prote...faa	0	0	0	0	0	0	0	0	1	0	0	0	
35207_hypothetical_protein.faa	0	0	0	0	0	0	0	0	1	0	0	0	
35209_YadA-like_family_pro...faa	0	0	0	0	0	0	0	0	1	0	0	0	
35226_hypothetical_protein.faa	0	0	0	0	0	0	0	0	1	0	0	0	
35229_hypothetical_protein.faa	0	0	0	0	0	0	0	0	1	0	0	0	
35255_hypothetical_protein.faa	0	0	0	0	0	0	0	0	1	0	0	0	
35256_DNA_methyltransferas...faa	0	0	0	0	0	0	0	0	1	0	0	0	
35281_hypothetical_protein.faa	0	0	0	0	0	0	0	0	1	0	0	0	
35282_Uma2_family_endonucl...faa	0	0	0	0	0	0	0	0	1	0	0	0	
35312_hypothetical_protein.faa	0	0	0	0	0	0	0	0	1	0	0	0	
35313_hypothetical_protein.faa	0	0	0	0	0	0	0	0	1	0	0	0	
35338_hypothetical_protein.faa	0	0	0	0	0	0	0	0	1	0	0	0	
35361_restriction_endonucl...faa	0	0	0	0	0	0	0	0	1	0	0	0	
35382_glycosyltransferase.faa	0	0	0	0	0	0	0	0	1	0	0	0	
35394_hypothetical_protein.faa	0	0	0	0	0	0	0	0	1	0	0	0	
35445_nucleotidyltransfera...faa	0	0	0	0	0	0	0	0	1	0	0	0	
35452_hypothetical_protein.faa	0	0	0	0	0	0	0	0	1	0	0	0	
35455_hypothetical_protein.faa	0	0	0	0	0	0	0	0	1	0	0	0	
35490_DUF1345_domain-conta...faa	0	0	0	0	0	0	0	0	1	0	0	0	
35495_GUN4_domain-containi...faa	0	0	0	0	0	0	0	0	1	0	0	0	
35496_hypothetical_protein.faa	0	0	0	0	0	0	0	0	1	0	0	0	
35505_DUF2256_domain-conta...faa	0	0	0	0	0	0	0	0	1	0	0	0	
35512_Uma2_family_endonucl...faa	0	0	0	0	0	0	0	0	1	0	0	0	
35519_N-6_DNA_methylase.faa	0	0	0	0	0	0	0	0	1	0	0	0	
35552_nucleotidyltransfera...faa	0	0	0	0	0	0	0	0	1	0	0	0	
35560_hypothetical_protein.faa	0	0	0	0	0	0	0	0	1	0	0	0	
35578_transposase.faa	0	0	0	0	0	0	0	0	1	0	0	0	
35601_Uma2_family_endonucl...faa	0	0	0	0	0	0	0	0	1	0	0	0	
35602_Uma2_family_endonucl...faa	0	0	0	0	0	0	0	0	1	0	0	0	
35672_glycosyltransferase.faa	0	0	0	0	0	0	0	0	1	0	0	0	
35673_transposase.faa	0	0	0	0	0	0	0	0	1	0	0	0	
35674_hypothetical_protein.faa	0	0	0	0	0	0	0	0	1	0	0	0	
35696_hypothetical_protein.faa	0	0	0	0	0	0	0	0	1	0	0	0	
35715_GUN4_domain-containi...faa	0	0	0	0	0	0	0	0	1	0	0	0	
35736_Uma2_family_endonucl...faa	0	0	0	0	0	0	0	0	1	0	0	0	
35737_Uma2_family_endonucl...faa	0	0	0	0	0	0	0	0	1	0	0	0	
35741_tetratricopeptide_re...faa	0	0	0	0	0	0	0	0	1	0	0	0	
35769_hypothetical_protein.faa	0	0	0	0	0	0	0	0	1	0	0	0	
35774_hypothetical_protein.faa	0	0	0	0	0	0	0	0	1	0	0	0	
35775_hypothetical_protein.faa	0	0	0	0	0	0	0	0	1	0	0	0	
35830_DUF305_domain-contai...faa	0	0	0	0	0	0	0	0	1	0	0	0	
35877_EAL_domain-containin...faa	0	0	0	0	0	0	0	0	1	0	0	0	
35879_PAS_domain_S-box_pro...faa	0	0	0	0	0	0	0	0	1	0	0	0	
35899_hypothetical_protein.faa	0	0	0	0	0	0	0	0	1	0	0	0	
35902_hypothetical_protein.faa	0	0	0	0	0	0	0	0	1	0	0	0	
35903_hypothetical_protein.faa	0	0	0	0	0	0	0	0	1	0	0	0	
35946_hypothetical_protein.faa	0	0	0	0	0	0	0	0	1	0	0	0	
35947_BsaWI_family_type_II...faa	0	0	0	0	0	0	0	0	1	0	0	0	
35980_hypothetical_protein.faa	0	0	0	0	0	0	0	0	1	0	0	0	
35998_transposase.faa	0	0	0	0	0	0	0	0	1	0	0	0	
35999_IS607_family_transpo...faa	0	0	0	0	0	0	0	0	1	0	0	0	
36019_hypothetical_protein.faa	0	0	0	0	0	0	0	0	1	0	0	0	
36035_hypothetical_protein.faa	0	0	0	0	0	0	0	0	1	0	0	0	
36104_methyltransferase_do...faa	0	0	0	0	0	0	0	0	1	0	0	0	
36106_hypothetical_protein.faa	0	0	0	0	0	0	0	0	1	0	0	0	
36116_DUF3780_domain-conta...faa	0	0	0	0	0	0	0	0	1	0	0	0	
36117_hypothetical_protein.faa	0	0	0	0	0	0	0	0	1	0	0	0	
36119_hypothetical_protein.faa	0	0	0	0	0	0	0	0	1	0	0	0	
36120_phospholipase_D-like...faa	0	0	0	0	0	0	0	0	1	0	0	0	
36121_helicase-related_pro...faa	0	0	0	0	0	0	0	0	1	0	0	0	
36139_hypothetical_protein.faa	0	0	0	0	0	0	0	0	1	0	0	0	
36184_hypothetical_protein.faa	0	0	0	0	0	0	0	0	1	0	0	0	
36185_hypothetical_protein.faa	0	0	0	0	0	0	0	0	2	0	0	0	
36203_hypothetical_protein.faa	0	0	0	0	0	0	0	0	1	0	0	0	
36204_hypothetical_protein.faa	0	0	0	0	0	0	0	0	1	0	0	0	
36291_glutathione_S-transf...faa	0	0	0	0	0	0	0	0	1	0	0	0	
36354_hypothetical_protein.faa	0	0	0	0	0	0	0	0	1	0	0	0	
36364_hypothetical_protein.faa	0	0	0	0	0	0	0	0	1	0	0	0	
36426_hypothetical_protein.faa	0	0	0	0	0	0	0	0	1	0	0	0	
36460_hypothetical_protein.faa	0	0	0	0	0	0	0	0	1	0	0	0	
36461_hypothetical_protein.faa	0	0	0	0	0	0	0	0	1	0	0	0	
36467_exonuclease_domain-c...faa	0	0	0	0	0	0	0	0	1	0	0	0	
36517_hypothetical_protein.faa	0	0	0	0	0	0	0	0	1	0	0	0	
36533_DUF4276_family_prote...faa	0	0	0	0	0	0	0	0	1	0	0	0	
36534_AAA_family_ATPase.faa	0	0	0	0	0	0	0	0	1	0	0	0	
36559_hypothetical_protein.faa	0	0	0	0	0	0	0	0	1	0	0	0	
36565_tetratricopeptide_re...faa	0	0	0	0	0	0	0	0	1	0	0	0	
36568_redoxin_domain-conta...faa	0	0	0	0	0	0	0	0	1	0	0	0	
36607_tubulin-like_doman-c...faa	0	0	0	0	0	0	0	0	1	0	0	0	
36609_hypothetical_protein.faa	0	0	0	0	0	0	0	0	1	0	0	0	
36713_response_regulator.faa	0	0	0	0	0	0	0	0	0	1	0	0	
36714_Hpt_domain-containin...faa	0	0	0	0	0	0	0	0	0	1	0	0	
36775_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	1	0	0	
36781_histone_deacetylase.faa	0	0	0	0	0	0	0	0	0	1	0	0	
36829_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	1	0	0	
36830_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	1	0	0	
36843_transposase.faa	0	0	0	0	0	0	0	0	0	1	0	0	
36844_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	1	0	0	
36845_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	1	0	0	
36895_RNA-guided_endonucle...faa	0	0	0	0	0	0	0	0	0	1	0	0	
36930_sulfotransferase_fam...faa	0	0	0	0	0	0	0	0	0	1	0	0	
36940_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	1	0	0	
37006_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	1	0	0	
37030_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	1	0	0	
37062_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	1	0	0	
37063_RNA-guided_endonucle...faa	0	0	0	0	0	0	0	0	0	2	0	0	
37086_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	1	0	0	
37106_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	1	0	0	
37146_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	1	0	0	
37150_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	1	0	0	
37190_N-6_DNA_methylase.faa	0	0	0	0	0	0	0	0	0	1	0	0	
37367_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	1	0	0	
37368_helix-turn-helix_dom...faa	0	0	0	0	0	0	0	0	0	1	0	0	
37386_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	1	0	0	
37393_nucleotidyltransfera...faa	0	0	0	0	0	0	0	0	0	1	0	0	
37396_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	1	0	0	
37401_glycosyltransferase_...faa	0	0	0	0	0	0	0	0	0	1	0	0	
37402_FkbM_family_methyltr...faa	0	0	0	0	0	0	0	0	0	1	0	0	
37404_asparagine_synthase-...faa	0	0	0	0	0	0	0	0	0	1	0	0	
37406_glycosyltransferase.faa	0	0	0	0	0	0	0	0	0	1	0	0	
37471_hypothetical_protein.faa	0	0	0	0	0	0	0	0	0	1	0	0	
