Gene,Non-unique Gene name,Annotation,No. isolates,No. sequences,Avg sequences per isolate,Genome fragment,Order within fragment,Accessory Fragment,Accessory Order with Fragment,QC,Min group size nuc,Max group size nuc,Avg group size nuc,Candidatus_Atelocyanobacterium_thalassa_isolate_ALOHA.gbff,Crocosphaera_subtropica_ATCC_51142.gbff,Rippkaea_orientalis_PCC_8801.gbff,cyanobacterium_endosymbiont_of_Braarudosphaera_bigelowii_CPSB-1.gbff,cyanobacterium_endosymbiont_of_Epithemia_turgida_isolate_EtSB_Lake_Yunoko.gbff,cyanobacterium_endosymbiont_of_Rhopalodia_gibberula_RgSB.gbff
6873_Uma2_family_endonucl...faa,,,,,,,,,,,,,,0,0,1,0,0,0
6877_ATP-binding_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
6878_tetratricopeptide_re...faa,,,,,,,,,,,,,,0,0,1,0,0,0
6881_GUN4_domain-containi...faa,,,,,,,,,,,,,,0,0,1,0,0,0
6882_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
6883_ATP-binding_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
6884_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
6888_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
6890_glycosyltransferase.faa,,,,,,,,,,,,,,0,0,1,0,0,0
6898_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
6908_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
6909_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
6910_putative_toxin-antit...faa,,,,,,,,,,,,,,0,0,1,0,0,0
6912_FHA_domain-containin...faa,,,,,,,,,,,,,,0,0,1,0,0,0
6914_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
6930_pentapeptide_repeat-...faa,,,,,,,,,,,,,,0,0,1,0,0,0
6931_HEAT_repeat_domain-c...faa,,,,,,,,,,,,,,0,0,1,0,0,0
6936_fdhD.faa,,,,,,,,,,,,,,0,0,1,0,0,0
6937_alkaline_phosphatase.faa,,,,,,,,,,,,,,0,0,1,0,0,0
6938_type_I_secretion_C-t...faa,,,,,,,,,,,,,,0,0,1,0,0,0
6939_PEP-CTERM_sorting_do...faa,,,,,,,,,,,,,,0,0,1,0,0,0
6940_response_regulator.faa,,,,,,,,,,,,,,0,0,1,0,0,0
6941_methyl-accepting_che...faa,,,,,,,,,,,,,,0,0,1,0,0,0
6942_methyl-accepting_che...faa,,,,,,,,,,,,,,0,0,1,0,0,0
6943_hybrid_sensor_histid...faa,,,,,,,,,,,,,,0,0,1,0,0,0
6944_cheB.faa,,,,,,,,,,,,,,0,0,1,0,0,0
6945_tetratricopeptide_re...faa,,,,,,,,,,,,,,0,0,1,0,0,0
6946_chemotaxis_protein_C...faa,,,,,,,,,,,,,,0,0,1,0,0,0
6949_polysaccharide_deace...faa,,,,,,,,,,,,,,0,0,1,0,0,0
6953_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
6966_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
6970_AbrB-MazE-SpoVT_fami...faa,,,,,,,,,,,,,,0,0,1,0,0,0
6971_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
6973_SpoIIE_family_protei...faa,,,,,,,,,,,,,,0,0,1,0,0,0
6974_DUF6272_family_prote...faa,,,,,,,,,,,,,,0,0,1,0,0,0
6975_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
6978_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
6987_DUF29_domain-contain...faa,,,,,,,,,,,,,,0,0,1,0,0,0
6995_FAD-dependent_oxidor...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7001_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7003_GNAT_family_N-acetyl...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7004_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7005_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7006_TetR-AcrR_family_tra...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7011_DUF1350_family_prote...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7013_GTP-binding_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7014_leucine-rich_repeat_...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7015_Uma2_family_endonucl...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7016_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7017_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7020_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7026_EAL_domain-containin...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7030_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7036_metalloregulator_Ars...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7044_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7057_TonB_family_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7059_pyridoxal-dependent_...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7060_alkaline_phosphatase...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7061_carbohydrate_kinase_...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7062_MATE_family_efflux_t...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7068_metal_ABC_transporte...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7074_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7075_ATP-binding_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7076_RHS_repeat_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7081_glycosyltransferase.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7082_GDP-mannose_4-6-dehy...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7083_methyltransferase_do...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7084_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7101_diguanylate_cyclase.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7102_chemotaxis_protein_C...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7103_response_regulator.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7109_TIR_domain-containin...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7115_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7122_helix-hairpin-helix_...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7123_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7143_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7144_phnG.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7145_phnH.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7146_carbon-phosphorus_ly...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7147_carbonic_anhydrase_f...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7148_phosphatidylglycerol...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7149_YbhN_family_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7150_esterase_family_prot...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7151_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7152_DUF4189_domain-conta...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7153_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7156_agmatine_deiminase_f...faa,,,,,,,,,,,,,,0,0,1,0,1,1
7157_carbon-nitrogen_hydr...faa,,,,,,,,,,,,,,0,0,1,0,1,1
7162_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7164_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7165_putative_toxin-antit...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7166_PEP-CTERM_sorting_do...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7170_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7173_speD.faa,,,,,,,,,,,,,,0,0,1,0,1,1
7176_ABC_transporter_subs...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7177_SpoIIE_family_protei...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7180_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7186_fasciclin_domain-con...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7197_Rho_termination_fact...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7198_AAA_family_ATPase.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7202_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,1,0
7204_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,1,1
7206_Uma2_family_endonucl...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7214_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7216_glgX.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7217_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7218_cation-proton_antipo...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7233_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7240_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7243_endonuclease-exonucl...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7244_esterase-like_activi...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7245_esterase-like_activi...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7246_DUF29_family_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7251_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7252_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7257_fghA.faa,,,,,,,,,,,,,,0,0,1,0,0,1
7259_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7260_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7263_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,1
7278_esterase-like_activi...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7286_YccF_domain-containi...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7292_glgA.faa,,,,,,,,,,,,,,0,0,1,0,1,1
7294_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7307_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7309_cupin_domain-contain...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7310_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7313_glycosyltransferase.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7314_glycosyltransferase_...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7318_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7324_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7334_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7335_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,1,1
7336_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7340_beta-ketoacyl-ACP_sy...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7345_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7346_DUF4926_domain-conta...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7347_Uma2_family_endonucl...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7352_DUF4351_domain-conta...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7353_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7356_mechanosensitive_ion...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7358_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7359_AbrB-MazE-SpoVT_fami...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7362_GNAT_family_N-acetyl...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7366_o-succinylbenzoate_s...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7374_tetratricopeptide_re...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7375_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7376_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7381_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7382_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7398_Uma2_family_endonucl...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7399_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,1,1
7402_nucleoside_2-deoxyri...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7403_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7405_DUF29_domain-contain...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7406_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7414_Uma2_family_endonucl...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7415_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7427_tadA.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7429_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7430_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7431_Uma2_family_endonucl...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7439_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7440_AAA_family_ATPase.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7450_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7456_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7457_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7458_DUF433_domain-contai...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7459_serine_protease.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7476_cupin_domain-contain...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7477_SDR_family_oxidoredu...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7478_NAD-P--dependent_oxi...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7484_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7485_cold_shock_and_DUF12...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7488_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7489_serine-threonine_pro...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7490_type_IV_pilin-like_G...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7491_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7492_elongation_factor_G.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7502_GAF_domain-containin...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7504_PAS_domain_S-box_pro...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7505_EAL_domain-containin...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7510_O-antigen_ligase_fam...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7512_GNAT_family_N-acetyl...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7517_Rpn_family_recombina...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7519_tryptophan_7-halogen...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7525_DUF29_domain-contain...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7533_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7545_hemolysin_XhlA_famil...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7548_treY.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7549_alpha-alpha-trehalas...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7552_RNA-guided_endonucle...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7558_DUF2252_domain-conta...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7564_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7567_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7578_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7579_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7580_toll-interleukin-1_r...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7581_diguanylate_cyclase.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7586_methyl-accepting_che...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7587_tetratricopeptide_re...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7588_chemotaxis_protein_C...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7594_Fe-3+-_ABC_transport...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7608_SDR_family_oxidoredu...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7609_DUF4276_family_prote...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7612_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7617_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7620_Dabb_family_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7631_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7632_response_regulator.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7633_ATP-binding_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7650_peptidase_C15.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7651_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7654_LPS_biosynthesis_pro...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7656_Na-Pi_symporter.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7658_rubredoxin.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7660_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7661_AAA_family_ATPase.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7662_Rpn_family_recombina...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7672_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7673_RNA-guided_endonucle...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7674_tnpA.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7675_aldehyde_dehydrogena...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7678_ATP-dependent_DNA_he...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7679_DNA-protecting_prote...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7686_cobalt_transporter.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7690_HAMP_domain-containi...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7699_class_I_SAM-dependen...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7701_helix-turn-helix_dom...faa,,,,,,,,,,,,,,0,0,1,0,1,1
7704_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7706_tetratricopeptide_re...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7707_tetratricopeptide_re...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7709_choice-of-anchor_D_d...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7715_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7717_SDR_family_oxidoredu...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7718_HAD-IB_family_phosph...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7719_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7720_mtnB.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7733_glycosyltransferase_...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7741_Uma2_family_endonucl...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7745_PEP-CTERM_sorting_do...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7746_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7747_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7757_MFS_transporter.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7761_DUF1269_domain-conta...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7765_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7776_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7779_DUF3750_domain-conta...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7781_WD40_repeat_domain-c...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7786_RtcB_family_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7789_TniQ_family_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7794_ATP-binding_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7795_TniQ_family_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7796_ATP-binding_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7797_DDE-type_integrase-t...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7800_N-6_DNA_methylase.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7804_DUF167_domain-contai...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7811_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7812_transcriptional_regu...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7813_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7815_SGNH-GDSL_hydrolase_...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7819_PEP-CTERM_sorting_do...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7820_ExeM-NucH_family_ext...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7823_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7828_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7834_cytochrome_P450.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7836_Rpn_family_recombina...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7839_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7844_prepilin-type_N-term...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7846_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7849_HAMP_domain-containi...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7850_GAF_domain-containin...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7851_calcium-binding_prot...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7854_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7859_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7860_Uma2_family_endonucl...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7866_YnfA_family_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7878_DUF2281_domain-conta...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7879_tetratricopeptide_re...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7880_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7881_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7887_DUF2130_domain-conta...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7902_ATP-binding_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7903_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7913_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,1,1
7942_formylglycine-genera...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7947_DUF29_domain-contain...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7949_tetratricopeptide_re...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7950_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7951_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7954_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7955_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
7957_MAPEG_family_protein.faa,,,,,,,,,,,,,,0,0,1,0,1,1
7961_glycosyltransferase_...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7967_efflux_RND_transport...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7968_tetratricopeptide_re...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7970_non-ribosomal_peptid...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7981_tetratricopeptide_re...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7982_nucleotidyltransfera...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7983_DUF86_domain-contain...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7986_Uma2_family_endonucl...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7989_Uma2_family_endonucl...faa,,,,,,,,,,,,,,0,0,1,0,0,0
7998_Uma2_family_endonucl...faa,,,,,,,,,,,,,,0,0,1,0,0,0
8002_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
8003_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
8004_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
8006_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
8007_DUF3825_domain-conta...faa,,,,,,,,,,,,,,0,0,1,0,0,0
8008_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
8010_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
8011_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,0,1,0,0,0
8014_HEPN_domain-containi...faa,,,,,,,,,,,,,,0,0,1,0,0,0
8016_DUF5615_family_PIN-l...faa,,,,,,,,,,,,,,0,0,1,0,0,0
8017_XisI_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
8021_cytochrome_P450.faa,,,,,,,,,,,,,,0,0,1,0,0,0
8029_AGE_family_epimerase...faa,,,,,,,,,,,,,,0,0,1,0,0,0
8030_DJ-1-PfpI_family_pro...faa,,,,,,,,,,,,,,0,0,1,0,0,0
8031_thiamine_pyrophospha...faa,,,,,,,,,,,,,,0,0,1,0,0,0
8032_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
8033_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
8034_aqpZ.faa,,,,,,,,,,,,,,0,0,1,0,0,0
8038_circularly_permuted_...faa,,,,,,,,,,,,,,0,0,1,0,0,0
8040_pentapeptide_repeat-...faa,,,,,,,,,,,,,,0,0,1,0,0,0
8046_dienelactone_hydrola...faa,,,,,,,,,,,,,,0,0,1,0,0,0
8048_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
8058_DM13_domain-containi...faa,,,,,,,,,,,,,,0,0,1,0,0,0
8067_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
8093_BrnT_family_toxin.faa,,,,,,,,,,,,,,0,0,1,0,0,0
8096_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
8097_ATP-binding_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
8101_DUF839_domain-contai...faa,,,,,,,,,,,,,,0,0,1,0,0,0
8102_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,1,0,0,0
