Gene,Non-unique Gene name,Annotation,No. isolates,No. sequences,Avg sequences per isolate,Genome fragment,Order within fragment,Accessory Fragment,Accessory Order with Fragment,QC,Min group size nuc,Max group size nuc,Avg group size nuc,Calothrix_sp_336-3_336-3.gbff,Calothrix_sp_NIES-3974_NIES-3974.gbff,Calothrix_sp_NIES-4071_NIES-4071.gbff,Calothrix_sp_NIES-4105_NIES-4105.gbff,Calothrix_sp_PCC_6303_PCC_6303.gbff,Calothrix_sp_PCC_7716_PCC_7716.gbff
30997_BrnA_antitoxin_famil...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31001_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31002_CHAT_domain-containi...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31006_DUF3598_family_prote...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31007_Rieske_2Fe-2S_domain...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31008_Mu_transposase_C-ter...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31010_TniQ_family_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31011_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31012_WD40_repeat_domain-c...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31013_transposase.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31014_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31015_ATP-binding_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31016_IS1634_family_transp...faa,,,,,,,,,,,,,,0,0,0,0,1,1
31017_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31021_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31023_restriction_endonucl...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31025_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31027_DUF262_domain-contai...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31028_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31029_cas12k.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31030_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31031_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31040_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31050_group_1_glycosyl_tra...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31053_O-antigen_ligase_fam...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31061_IS110_family_transpo...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31070_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31074_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31075_ABC_transporter_subs...faa,,,,,,,,,,,,,,0,0,0,0,1,1
31085_DUF6155_family_prote...faa,,,,,,,,,,,,,,0,0,0,0,1,1
31092_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31107_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31119_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31131_Ig-like_domain-conta...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31137_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31149_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31164_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31170_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31176_rlmB.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31186_VWA_domain-containin...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31191_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31193_AAA_family_ATPase.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31194_Rho_termination_fact...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31195_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31201_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31202_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31203_glutathione_S-transf...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31204_YbfB-YjiJ_family_MFS...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31206_Tn3_family_transposa...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31207_recombinase_family_p...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31208_YbfB-YjiJ_family_MFS...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31209_FAD-NAD-P--binding_p...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31210_PAS_domain_S-box_pro...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31211_ATP-binding_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31217_tetratricopeptide_re...faa,,,,,,,,,,,,,,0,0,0,0,1,1
31234_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31244_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31245_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31252_DUF2382_domain-conta...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31260_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31269_nucleoside_phosphory...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31280_FG-GAP_repeat_protei...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31312_hisI.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31324_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31333_recombinase_family_p...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31334_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31338_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31339_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31350_beta-ketoacyl_syntha...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31363_ferrous_iron_transpo...faa,,,,,,,,,,,,,,0,0,0,0,1,1
31367_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31369_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31371_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31372_DUF705_domain-contai...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31375_nrdJ.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31383_leucine-rich_repeat_...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31389_bifunctional_serine-...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31390_Uma2_family_endonucl...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31415_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31424_tnpB.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31448_nitrate_ABC_transpor...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31461_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31470_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31479_PEP-CTERM_sorting_do...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31481_rhodanese-like_domai...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31486_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31497_CTB_family_bacterioc...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31504_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31507_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31512_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31515_TolC_family_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31519_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31527_nuclear_transport_fa...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31529_PEP_anchor_domain-co...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31539_lasso_peptide.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31561_Rieske_2Fe-2S_domain...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31565_HEAT_repeat_domain-c...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31572_alanine--glyoxylate_...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31576_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31586_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31589_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31596_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31617_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31619_DUF3800_domain-conta...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31622_RNA-guided_endonucle...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31625_FAD-dependent_thymid...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31629_GDP-mannose_4-6-dehy...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31644_DUF4912_domain-conta...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31649_recombinase_family_p...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31653_RNA-binding_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31655_iron_uptake_porin.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31656_ISAzo13-like_element...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31662_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31664_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31666_PatA-PatG_family_cya...faa,,,,,,,,,,,,,,0,0,0,0,1,1
31667_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31668_CAP_domain-containin...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31669_NCS2_family_permease.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31674_methyltransferase_do...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31677_nucleotide_sugar_deh...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31678_SLC13_family_permeas...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31679_glycerate_kinase.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31680_response_regulator.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31701_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31705_ribbon-helix-helix_p...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31709_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31717_sulfite_exporter_Tau...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31718_sulfite_oxidase.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31727_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31730_NAD-dependent_epimer...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31742_Uma2_family_endonucl...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31751_cyanovirin-N_domain-...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31752_ribosome-inactivatin...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31761_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31763_rfbA.faa,,,,,,,,,,,,,,0,0,0,0,1,1
31773_polysaccharide_pyruv...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31774_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31775_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31777_polysaccharide_pyruv...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31778_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31779_ABC_transporter_ATP-...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31784_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31787_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31793_response_regulator.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31794_response_regulator.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31795_response_regulator.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31800_GNAT_family_N-acetyl...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31801_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31806_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31807_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,1
31812_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,1
31813_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,1
31814_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,1
31815_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,1
31817_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,1
31819_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31820_M10_family_metallope...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31821_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31822_type_IV_secretion_sy...faa,,,,,,,,,,,,,,0,0,0,0,1,1
31823_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31824_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,1
31825_relaxase-mobilizatio...faa,,,,,,,,,,,,,,0,0,0,0,1,1
31826_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31829_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31830_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31835_mobilization_protein...faa,,,,,,,,,,,,,,0,0,0,0,1,1
31836_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31837_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31838_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,1
31839_response_regulator_t...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31840_BRO_family_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31841_fatty_acid_desaturas...faa,,,,,,,,,,,,,,0,0,0,0,1,1
31842_iron-containing_redo...faa,,,,,,,,,,,,,,0,0,0,0,1,1
31843_DUF3419_family_prote...faa,,,,,,,,,,,,,,0,0,0,0,1,1
31844_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,1
31846_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31849_cellulase_family_gly...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31851_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31853_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31854_trypsin-like_serine_...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31855_AAA-like_domain-cont...faa,,,,,,,,,,,,,,0,0,0,0,1,1
31856_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31857_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31859_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31863_caspase_family_prote...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31868_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31870_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31874_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31876_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31877_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,0,0,0,1,1
31878_DUF1822_family_prote...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31879_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31881_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31883_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31886_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31887_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31890_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31892_IS630_family_transpo...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31893_NACHT_domain-contain...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31895_Miro_domain-containi...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31897_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31898_caspase_family_prote...faa,,,,,,,,,,,,,,0,0,0,0,1,1
31899_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,1
31902_AAA-like_domain-cont...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31903_calcium-binding_prot...faa,,,,,,,,,,,,,,0,0,0,0,1,1
31906_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31909_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31911_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31912_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31913_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31914_ThiF_family_adenylyl...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31915_serine_protease.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31916_SUMF1-EgtB-PvdO_fami...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31917_effector-associated_...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31918_effector-associated_...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31919_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31920_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31921_ATP-binding_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31923_AAA_family_ATPase.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31924_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31925_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31927_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31929_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31930_amrS.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31932_helix-turn-helix_dom...faa,,,,,,,,,,,,,,0,0,0,0,1,1
31942_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31944_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,1
31945_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,1
31947_NACHT_domain-contain...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31949_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31950_pentapeptide_repeat-...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31961_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31962_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31963_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31964_PIN_domain-containin...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31965_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,1
31966_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31967_nucleotidyl_transfer...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31968_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31969_IS66_family_transpos...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31970_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31972_DUF2791_family_P-loo...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31973_DUF2791_family_P-loo...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31974_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31975_type_I_restriction-m...faa,,,,,,,,,,,,,,0,0,0,0,1,1
31977_IS630_family_transpo...faa,,,,,,,,,,,,,,0,0,0,0,1,1
31978_ATP-dependent_Clp_pr...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31982_oleate_hydratase.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31985_BON_domain-containin...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31987_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31989_DUF3370_family_prote...faa,,,,,,,,,,,,,,0,0,0,0,1,1
31992_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31993_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
31994_tetratricopeptide_re...faa,,,,,,,,,,,,,,0,0,0,0,1,0
31998_DUF3365_domain-conta...faa,,,,,,,,,,,,,,0,0,0,0,1,0
32002_four_helix_bundle_pr...faa,,,,,,,,,,,,,,0,0,0,0,1,1
32004_DUF4157_domain-conta...faa,,,,,,,,,,,,,,0,0,0,0,1,0
32005_DUF4157_domain-conta...faa,,,,,,,,,,,,,,0,0,0,0,1,0
32018_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
32019_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
32027_N-acetyltransferase_...faa,,,,,,,,,,,,,,0,0,0,0,1,0
32033_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
32039_transposase.faa,,,,,,,,,,,,,,0,0,0,0,1,0
32040_Coq4_family_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
32042_tyrosine-type_recomb...faa,,,,,,,,,,,,,,0,0,0,0,1,0
32044_DUF3596_domain-conta...faa,,,,,,,,,,,,,,0,0,0,0,1,0
32047_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
32048_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
32049_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
32051_SWIM_Zn-finger_prote...faa,,,,,,,,,,,,,,0,0,0,0,1,0
32054_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,1
32055_SNF2-related_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,1
32057_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,1
32059_FtsK-SpoIIIE_domain-...faa,,,,,,,,,,,,,,0,0,0,0,1,1
32060_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,1
32063_NYN_domain-containin...faa,,,,,,,,,,,,,,0,0,0,0,1,1
32068_M48_family_metallopr...faa,,,,,,,,,,,,,,0,0,0,0,1,1
32070_DUF4351_domain-conta...faa,,,,,,,,,,,,,,0,0,0,0,1,0
32071_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
32072_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
32074_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
32076_nucleotidyl_transfer...faa,,,,,,,,,,,,,,0,0,0,0,1,0
32079_caspase_family_prote...faa,,,,,,,,,,,,,,0,0,0,0,1,0
32080_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
32086_caspase_family_prote...faa,,,,,,,,,,,,,,0,0,0,0,1,0
32087_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
32088_tetratricopeptide_re...faa,,,,,,,,,,,,,,0,0,0,0,1,0
32089_CHAT_domain-containi...faa,,,,,,,,,,,,,,0,0,0,0,1,1
32090_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,1
32095_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
32096_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
32099_DUF4351_domain-conta...faa,,,,,,,,,,,,,,0,0,0,0,1,0
32103_tetratricopeptide_re...faa,,,,,,,,,,,,,,0,0,0,0,1,0
32105_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
32107_T3SS_effector_HopA1_...faa,,,,,,,,,,,,,,0,0,0,0,1,0
32108_aminoglycoside_phosp...faa,,,,,,,,,,,,,,0,0,0,0,1,0
32109_WD40_repeat-containi...faa,,,,,,,,,,,,,,0,0,0,0,1,0
32111_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
32112_WD40_repeat_domain-c...faa,,,,,,,,,,,,,,0,0,0,0,1,0
32113_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
32121_peptidylprolyl_isome...faa,,,,,,,,,,,,,,0,0,0,0,1,1
32124_helix-turn-helix_dom...faa,,,,,,,,,,,,,,0,0,0,0,1,1
32125_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
32126_Mu_transposase_C-ter...faa,,,,,,,,,,,,,,0,0,0,0,1,0
32127_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
32132_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
32134_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
32138_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
32140_helix-turn-helix_dom...faa,,,,,,,,,,,,,,0,0,0,0,1,0
32156_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,1
32158_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,1
32159_phage_terminase_larg...faa,,,,,,,,,,,,,,0,0,0,0,1,1
32160_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,1
32165_HNH_endonuclease.faa,,,,,,,,,,,,,,0,0,0,0,1,0
32166_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
32167_ribbon-helix-helix_p...faa,,,,,,,,,,,,,,0,0,0,0,1,0
32168_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
32169_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,1
32170_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,1
32171_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,1
32183_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,1
32184_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
32190_response_regulator_t...faa,,,,,,,,,,,,,,0,0,0,0,1,1
32192_DNA_cytosine_methylt...faa,,,,,,,,,,,,,,0,0,0,0,1,0
32193_TolC_family_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
32195_sucrase_ferredoxin.faa,,,,,,,,,,,,,,0,0,0,0,1,0
32205_TauD-TfdA_family_dio...faa,,,,,,,,,,,,,,0,0,0,0,1,0
32209_thioesterase_II_fami...faa,,,,,,,,,,,,,,0,0,0,0,1,1
32211_transposase.faa,,,,,,,,,,,,,,0,0,0,0,1,0
32212_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
32217_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
32219_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
32231_MarR_family_transcri...faa,,,,,,,,,,,,,,0,0,0,0,1,0
32234_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
32237_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,1,0
