Gene,Non-unique Gene name,Annotation,No. isolates,No. sequences,Avg sequences per isolate,Genome fragment,Order within fragment,Accessory Fragment,Accessory Order with Fragment,QC,Min group size nuc,Max group size nuc,Avg group size nuc,Chamaesiphon_minutus_PCC_6605_GCF_000317145.1_genomic.gbff,Chondrocystis_sp_NIES-4102_GCF_002368355.1_genomic.gbff,Cyanobacterium_aponinum_PCC_10605_GCF_000317675.1_genomic.gbff,Dactylococcopsis_salina_PCC_8305_GCF_000317615.1_genomic.gbff,Euhalothece_natronophila_Z-M001_GCF_007904085.1_genomic.gbff,Geminocystis_herdmanii_PCC_6308_GCF_000332235.1_genomic.gbff,Geminocystis_sp_NIES-3708_GCF_001548095.1_genomic.gbff,Geminocystis_sp_NIES-3709_GCF_001548115.1_genomic.gbff,Halothece_sp_PCC_7418_GCF_000317635.1_genomic.gbff,Stanieria_cyanosphaera_PCC_7437_GCF_000317575.1_genomic.gbff,Stanieria_sp_NIES-3757_GCF_002355455.1_genomic.gbff
31931_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0
31932_pentapeptide_repeat-...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0
31933_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0
31934_TauD-TfdA_family_dio...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0
31935_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0
31936_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0
31938_translation_initiati...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0
31940_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0
31941_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0
31942_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0
31944_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0
31945_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0
31948_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0
31949_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0
31953_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0
31954_DUF3854_domain-conta...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0
31955_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0
31956_protein_rep.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0
31957_replication-maintena...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0
31958_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0
31959_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0
31961_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0
31963_NgoBV_family_restric...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0
31968_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0
31978_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0
31982_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0
31986_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0
31987_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0
31989_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0
31994_PD40_domain-containi...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0
31995_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0
31996_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0
31997_tyrosine-type_recomb...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0
31998_sulfotransferase.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0
32002_HNH_endonuclease.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0
32003_nucleotidyltransfera...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0
32005_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0
32006_DUF3854_domain-conta...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0
32015_phospholipase_D_fami...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0
32016_ATP-binding_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0
32017_DEAD-DEAH_box_helica...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0
32019_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0
32025_DUF3800_domain-conta...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0
32026_DUF1704_domain-conta...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0
32033_DUF1257_domain-conta...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0
32036_pentapeptide_repeat-...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0
32037_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0
32039_IS630_transposase-re...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,1
32040_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0
32043_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0
32044_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0
32046_type_I_restriction-m...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0
32051_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0
32052_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0
32054_NACHT_domain-contain...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0
32055_AAA_family_ATPase.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0
32056_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,1
32068_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32069_radical_SAM_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0
32074_NACHT_domain-contain...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32075_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32076_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32077_DUF4258_domain-conta...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32085_AbgT_family_transpor...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32086_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32110_Rpn_family_recombina...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32113_Rpn_family_recombina...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32116_Rpn_family_recombina...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32119_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32120_Ig-like_domain-conta...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32121_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32122_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32128_choice-of-anchor_L_d...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32139_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32144_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32151_Uma2_family_endonucl...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32153_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32154_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32170_SWF-SNF_helicase_fam...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32171_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32173_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32206_AMIN_domain-containi...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32207_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32210_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32211_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32212_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32219_energy_transducer_To...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32223_DUF2470_domain-conta...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32224_FAD-binding_oxidored...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32225_AMIN_domain-containi...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32226_iron-siderophore_ABC...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32230_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32231_SPOR_domain-containi...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32241_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32244_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32245_Nif11-like_leader_pe...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32249_cyclic_nucleotide-bi...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32250_cyclic_nucleotide-bi...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32263_DUF29_domain-contain...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,1
32282_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32283_2OG-Fe-II-_oxygenase.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32304_archease.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32314_prefoldin_beta-_doma...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32315_YkvA_family_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32325_nrdJ.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32336_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1
32337_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32347_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32361_toxin-antitoxin_syst...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32371_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32372_DUF5132_domain-conta...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32392_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32411_Ig-like_domain-conta...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32445_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32457_DNA-binding_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32459_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32468_ltrA.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32469_HNH_endonuclease.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32470_glycosyltransferase.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32471_UDP-glucose-GDP-mann...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32472_EAL_domain-containin...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32473_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32475_YciI_family_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32484_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32488_tetratricopeptide_re...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,1
32536_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32553_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32555_Uma2_family_endonucl...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32558_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32595_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32605_dihydroorotate_dehyd...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,1
32606_nifJ.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1
32609_Ig-like_domain-conta...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32610_pesticin_C-terminus-...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32611_hemolysin-type_calci...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32614_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32632_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32635_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32639_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32641_addiction_module_pro...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32642_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32643_O-acetylhomoserine_a...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32644_homoserine_O-acetylt...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32645_CAP_domain-containin...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32646_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32649_threo-3-hydroxy-L-as...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,1
32651_response_regulator.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32657_methyl-accepting_che...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32668_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32672_RRXRR_domain-contain...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32674_helix-turn-helix_dom...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32676_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32677_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32678_transposase.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32699_Uma2_family_endonucl...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32700_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32707_helix-turn-helix_dom...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32708_transposase.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32709_transposase.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32716_cas10.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32717_RAMP_superfamily_CRI...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32719_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32723_RAMP_superfamily_CRI...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32724_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32725_RAMP_superfamily_CRI...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32726_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32736_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32737_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32741_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32813_DNA_methyltransferas...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0
32814_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32815_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32821_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32823_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32830_DUF3800_domain-conta...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32835_DUF2892_domain-conta...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32839_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32840_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32843_host_attachment_prot...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32844_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32847_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32849_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,1
32860_FeoC-like_transcript...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32861_DUF2202_domain-conta...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32864_N-6_DNA_methylase.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32869_IS607_family_transpo...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32879_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32884_S1_family_peptidase.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32888_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32892_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32894_HpsJ_family_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32895_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32896_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32906_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32922_ATP-grasp_domain-con...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32926_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32936_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32945_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32946_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32955_phospholipase_D-like...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32956_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32958_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32960_DUF2357_domain-conta...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32961_AAA_family_ATPase.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32973_Coq4_family_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32974_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32979_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32985_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
32991_nucleotidyltransfera...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0
33002_BON_domain-containin...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
33013_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
33026_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
33042_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
33051_S8_family_serine_pep...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
33056_DUF4178_domain-conta...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
33075_Uma2_family_endonucl...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
33092_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
33102_response_regulator.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
33103_ATP-binding_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
33114_IS200-IS605_family_a...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
33115_tnpA.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0
33120_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0
33126_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
33143_pentapeptide_repeat-...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
33145_DnaJ_domain-containi...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
33156_chemotaxis_protein_C...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,1
33165_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
33166_cyclic_nucleotide-bi...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
33171_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
33189_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
33194_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
33196_zinc_ribbon_domain-c...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
33197_EVE_domain-containin...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,1
33198_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
33209_helix-turn-helix_dom...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
33211_helix-turn-helix_dom...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
33212_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
33213_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
33214_DUF262_domain-contai...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
33216_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
33260_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
33262_tetratricopeptide_re...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
33263_tetratricopeptide_re...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
33264_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
33265_tetratricopeptide_re...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
33266_sulfotransferase.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
33267_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
33268_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
33269_tRNA_delta-2--isopen...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
33271_CHAT_domain-containi...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
33273_acyl-CoA_desaturase.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
33277_DUF6364_family_prote...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
33302_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
33308_zinc_ribbon_domain-c...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
33309_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
33310_HdeA_family_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1
33311_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
33312_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
33316_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
33318_DUF3368_domain-conta...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
33319_hypothetical_protein.faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
33320_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
33321_AbrB-MazE-SpoVT_fami...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
33322_IS200-IS605_family_a...faa,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0
