source:/home/lalibelulalo/PIPELINES_2023/ASR_ORTHOLOGUES/Pseudoanabaena_clade/pangenoma	Pseudanabaena_sp_ABRG5-3_GCF_003967015.1_genomic.gbff	Pseudanabaena_sp_PCC_7367_GCF_000317065.1_genomic.gbff	Synechococcus_sp_JA-2-3Ba_2-13_JA-2-3Ba_2-13_GCF_000013225.1_genomic.gbff	Synechococcus_sp_JA-3-3Ab_GCF_000013205.1_genomic.gbff	Synechococcus_sp_PCC_7336_GCF_000332275.1_genomic.gbff	Synechococcus_sp_PCC_7502_GCF_000317085.1_genomic.gbff	
14997_hydrogenase_maturati...faa	0	0	0	0	1	0	
14998_MATE_family_efflux_t...faa	0	0	0	0	1	0	
14999_GUN4_domain-containi...faa	0	0	0	0	1	0	
15002_VOC_family_protein.faa	0	0	0	0	1	0	
15005_type_II_toxin-antito...faa	0	0	0	0	2	0	
15006_hypothetical_protein.faa	0	0	0	0	1	0	
15009_DM13_domain-containi...faa	0	0	0	0	1	0	
15010_hypothetical_protein.faa	0	0	0	0	1	0	
15011_hypothetical_protein.faa	0	0	0	0	1	0	
15012_late_competence_deve...faa	0	0	0	0	1	0	
15016_hypothetical_protein.faa	0	0	0	0	1	0	
15022_hypothetical_protein.faa	0	0	0	0	1	0	
15023_ssl1498_family_light...faa	0	0	0	0	1	0	
15025_glycosyltransferase.faa	0	0	0	0	1	0	
15026_glycosyltransferase_...faa	0	0	0	0	1	0	
15027_class_I_SAM-dependen...faa	0	0	0	0	1	0	
15028_hypothetical_protein.faa	0	0	0	0	1	0	
15029_glycosyltransferase_...faa	0	0	0	0	1	0	
15030_glycosyltransferase.faa	0	0	0	0	1	0	
15034_hypothetical_protein.faa	0	0	0	0	1	0	
15043_DUF2887_domain-conta...faa	0	0	0	0	2	0	
15044_hypothetical_protein.faa	0	0	0	0	1	0	
15049_hypothetical_protein.faa	0	0	0	0	1	0	
15050_metallophosphoestera...faa	0	0	0	0	1	0	
15051_hypothetical_protein.faa	0	0	0	0	1	0	
15057_ATP-binding_protein.faa	0	0	0	0	1	0	
15058_response_regulator_t...faa	0	0	0	0	1	0	
15059_response_regulator.faa	0	0	0	0	1	0	
15060_FHA_domain-containin...faa	0	0	0	0	1	0	
15076_CRISPR-associated_en...faa	0	0	0	0	1	0	
15077_hypothetical_protein.faa	0	0	0	0	6	0	
15078_sugar_phosphorylase.faa	0	0	0	0	1	0	
15079_DMT_family_transport...faa	0	0	0	0	1	0	
15080_YaiI-YqxD_family_pro...faa	0	0	0	0	1	0	
15083_stpA.faa	0	0	0	0	1	0	
15088_hypothetical_protein.faa	0	0	0	0	1	0	
15091_hypothetical_protein.faa	0	0	0	0	1	0	
15093_hypothetical_protein.faa	0	0	0	0	1	0	
15094_pentapeptide_repeat-...faa	0	0	0	0	1	0	
15095_efflux_RND_transport...faa	0	0	0	0	1	0	
15096_efflux_RND_transport...faa	0	0	0	0	1	0	
15097_hypothetical_protein.faa	0	0	0	0	1	0	
15098_ATP-binding_protein.faa	0	0	0	0	1	0	
15099_IS110_family_transpo...faa	0	0	0	0	1	0	
15100_transposase.faa	0	0	0	0	1	0	
15101_hypothetical_protein.faa	0	0	0	0	1	0	
15103_Uma2_family_endonucl...faa	0	0	0	0	1	0	
15105_phytanoyl-CoA_dioxyg...faa	0	0	0	0	1	0	
15106_SDR_family_oxidoredu...faa	0	0	0	0	1	0	
15107_glycosyltransferase.faa	0	0	0	0	1	0	
15109_glutathione_S-transf...faa	0	0	0	0	1	1	
15121_hypothetical_protein.faa	0	0	0	0	1	0	
15134_hypothetical_protein.faa	0	0	0	0	1	0	
15136_hypothetical_protein.faa	0	0	0	0	1	0	
15137_hypothetical_protein.faa	0	0	0	0	1	0	
15138_hypothetical_protein.faa	0	0	0	0	1	0	
15140_glnT.faa	0	0	0	0	1	1	
15141_ABC_transporter_subs...faa	0	0	0	0	2	1	
15142_ABC_transporter_perm...faa	0	0	0	0	2	1	
15143_ABC_transporter_ATP-...faa	0	0	0	0	1	0	
15144_DUF2808_domain-conta...faa	0	0	0	0	1	0	
15145_hypothetical_protein.faa	0	0	0	0	1	0	
15146_hypothetical_protein.faa	0	0	0	0	1	0	
15151_Nif11-like_leader_pe...faa	0	0	0	0	1	0	
15153_hypothetical_protein.faa	0	0	0	0	1	0	
15154_glycosyltransferase_...faa	0	0	0	0	1	0	
15156_hypothetical_protein.faa	0	0	0	0	1	0	
15157_hypothetical_protein.faa	0	0	0	0	1	0	
15158_potassium_channel_fa...faa	0	0	0	0	1	0	
15160_hypothetical_protein.faa	0	0	0	0	1	0	
15161_GUN4_domain-containi...faa	0	0	0	0	1	0	
15164_DUF3887_domain-conta...faa	0	0	0	0	1	0	
15168_hypothetical_protein.faa	0	0	0	0	1	0	
15169_RluA_family_pseudour...faa	0	0	0	0	1	0	
15172_IS110_family_transpo...faa	0	0	0	0	1	0	
15173_DUF3644_domain-conta...faa	0	0	0	0	1	0	
15174_hypothetical_protein.faa	0	0	0	0	1	0	
15175_DUF3800_domain-conta...faa	0	0	0	0	1	0	
15176_hypothetical_protein.faa	0	0	0	0	1	0	
15177_hypothetical_protein.faa	0	0	0	0	1	0	
15178_Fic_family_protein.faa	0	0	0	0	1	0	
15180_DJ-1-PfpI_family_pro...faa	0	0	0	0	1	0	
15182_ltrA.faa	0	0	0	0	1	0	
15185_hypothetical_protein.faa	0	0	0	0	1	0	
15186_Spy-CpxP_family_prot...faa	0	0	0	0	1	0	
15188_pentapeptide_repeat-...faa	0	0	0	0	2	0	
15190_glycosyltransferase.faa	0	0	0	0	1	0	
15192_sulfotransferase.faa	0	0	0	0	1	0	
15193_type_II_toxin-antito...faa	0	0	0	0	1	0	
15194_ribbon-helix-helix_p...faa	0	0	0	0	1	0	
15200_atpE.faa	0	0	0	0	1	0	
15206_groES.faa	0	0	0	0	1	0	
15211_acpS.faa	0	0	0	0	1	0	
15214_hypothetical_protein.faa	0	0	0	0	1	0	
15215_zeta_toxin_family_pr...faa	0	0	0	0	1	0	
15216_cyclic_nucleotide-bi...faa	0	0	0	0	1	0	
15225_hypothetical_protein.faa	0	0	0	0	1	0	
15228_HTTM_domain-containi...faa	0	0	0	0	1	0	
15230_PAS_domain-containin...faa	0	0	0	0	1	0	
15231_EAL_domain-containin...faa	0	0	0	0	1	0	
15237_phycobiliprotein_lya...faa	0	0	0	0	1	0	
15238_hypothetical_protein.faa	0	0	0	0	1	0	
15239_hypothetical_protein.faa	0	0	0	0	1	0	
15240_sugar_transferase.faa	0	0	0	0	3	0	
15241_hypothetical_protein.faa	0	0	0	0	4	0	
15242_hypothetical_protein.faa	0	0	0	0	1	0	
15246_hypothetical_protein.faa	0	0	0	0	1	0	
15248_hypothetical_protein.faa	0	0	0	0	1	0	
15252_hypothetical_protein.faa	0	0	0	0	1	0	
15253_hypothetical_protein.faa	0	0	0	0	1	0	
15254_hypothetical_protein.faa	0	0	0	0	1	0	
15256_hypothetical_protein.faa	0	0	0	0	1	0	
15257_helix-turn-helix_dom...faa	0	0	0	0	1	0	
15258_hypothetical_protein.faa	0	0	0	0	2	0	
15259_hypothetical_protein.faa	0	0	0	0	1	0	
15260_hypothetical_protein.faa	0	0	0	0	1	0	
15261_hypothetical_protein.faa	0	0	0	0	1	0	
15262_hypothetical_protein.faa	0	0	0	0	1	0	
15264_class_I_SAM-dependen...faa	0	0	0	0	1	0	
15265_hypothetical_protein.faa	0	0	0	0	1	0	
15280_DUF4157_domain-conta...faa	0	0	0	0	1	0	
15281_UPF0158_family_prote...faa	0	0	0	0	1	0	
15282_hypothetical_protein.faa	0	0	0	0	1	0	
15286_DUF547_domain-contai...faa	0	0	0	0	1	0	
15287_glycosyltransferase_...faa	0	0	0	0	1	0	
15291_Uma2_family_endonucl...faa	0	0	0	0	1	0	
15299_DUF2442_domain-conta...faa	0	0	0	0	2	0	
15301_OmpA_family_protein.faa	0	0	0	0	1	0	
15303_hypothetical_protein.faa	0	0	0	0	1	0	
15306_TRAP_transporter_sub...faa	0	0	0	0	2	0	
15310_Rpn_family_recombina...faa	0	0	0	0	5	0	
15312_hypothetical_protein.faa	0	0	0	0	1	0	
15313_mechanosensitive_ion...faa	0	0	0	0	1	0	
15317_FecR_domain-containi...faa	0	0	0	0	1	0	
15319_TRAP_transporter_lar...faa	0	0	0	0	2	0	
15320_TRAP_transporter_sma...faa	0	0	0	0	2	0	
15322_fahA.faa	0	0	0	0	1	0	
15323_hypothetical_protein.faa	0	0	0	0	1	0	
15326_homogentisate_1-2-di...faa	0	0	0	0	1	0	
15327_hypothetical_protein.faa	0	0	0	0	1	0	
15330_hypothetical_protein.faa	0	0	0	0	1	0	
15332_hypothetical_protein.faa	0	0	0	0	1	0	
15337_alpha-beta_hydrolase.faa	0	0	0	0	1	0	
15365_DUF4351_domain-conta...faa	0	0	0	0	3	0	
15366_glycosyltransferase.faa	0	0	0	0	1	0	
15368_Gfo-Idh-MocA_family_...faa	0	0	0	0	1	0	
15369_sulfotransferase.faa	0	0	0	0	1	0	
15370_DUF4915_domain-conta...faa	0	0	0	0	1	0	
15373_hypothetical_protein.faa	0	0	0	0	1	0	
15374_maturase.faa	0	0	0	0	1	0	
15376_hypothetical_protein.faa	0	0	0	0	1	0	
15378_CHC2_zinc_finger_dom...faa	0	0	0	0	2	0	
15379_helix-turn-helix_dom...faa	0	0	0	0	1	0	
15380_hypothetical_protein.faa	0	0	0	0	1	0	
15382_hypothetical_protein.faa	0	0	0	0	1	0	
15383_hypothetical_protein.faa	0	0	0	0	2	0	
15384_hypothetical_protein.faa	0	0	0	0	3	0	
15385_hypothetical_protein.faa	0	0	0	0	1	0	
15386_FG-GAP-like_repeat-c...faa	0	0	0	0	1	0	
15387_hypothetical_protein.faa	0	0	0	0	2	0	
15388_hypothetical_protein.faa	0	0	0	0	1	0	
15389_xerC.faa	0	0	0	0	5	0	
15390_hypothetical_protein.faa	0	0	0	0	1	0	
15391_transcriptional_regu...faa	0	0	0	0	3	0	
15392_hypothetical_protein.faa	0	0	0	0	1	0	
15393_hypothetical_protein.faa	0	0	0	0	1	0	
15395_CHC2_zinc_finger_dom...faa	0	0	0	0	1	0	
15397_hypothetical_protein.faa	0	0	0	0	2	0	
15398_hypothetical_protein.faa	0	0	0	0	1	0	
15399_hypothetical_protein.faa	0	0	0	0	1	0	
15403_hypothetical_protein.faa	0	0	0	0	1	0	
15404_hypothetical_protein.faa	0	0	0	0	1	0	
15405_hypothetical_protein.faa	0	0	0	0	1	0	
15406_Ig-like_domain-conta...faa	0	0	0	0	1	0	
15407_hypothetical_protein.faa	0	0	0	0	1	0	
15408_glycoside_hydrolase_...faa	0	0	0	0	1	0	
15410_DUF1800_domain-conta...faa	0	0	0	0	1	0	
15411_DUF1501_domain-conta...faa	0	0	0	0	1	1	
15416_hypothetical_protein.faa	0	0	0	0	1	0	
15420_hypothetical_protein.faa	0	0	0	0	1	0	
15422_hypothetical_protein.faa	0	0	0	0	1	0	
15427_Uma2_family_endonucl...faa	0	0	0	0	1	0	
15429_hypothetical_protein.faa	0	0	0	0	1	0	
15438_nucleoside_2-deoxyri...faa	0	0	0	0	1	0	
15441_HAD_family_hydrolase.faa	0	0	0	0	1	0	
15442_hypothetical_protein.faa	0	0	0	0	1	0	
15445_rpmH.faa	0	0	0	0	1	0	
15446_rnpA.faa	0	0	0	0	1	0	
15452_hypothetical_protein.faa	0	0	0	0	1	0	
15453_VWA_domain-containin...faa	0	0	0	0	1	0	
15454_hypothetical_protein.faa	0	0	0	0	1	0	
15455_hypothetical_protein.faa	0	0	0	0	1	0	
15458_hypothetical_protein.faa	0	0	0	0	1	0	
15461_hypothetical_protein.faa	0	0	0	0	1	0	
15462_hypothetical_protein.faa	0	0	0	0	5	0	
15463_hypothetical_protein.faa	0	0	0	0	1	0	
15464_helix-turn-helix_dom...faa	0	0	0	0	1	0	
15465_hypothetical_protein.faa	0	0	0	0	1	0	
15466_hypothetical_protein.faa	0	0	0	0	1	0	
15467_hypothetical_protein.faa	0	0	0	0	1	0	
15468_hypothetical_protein.faa	0	0	0	0	1	0	
15469_Arc_family_DNA-bindi...faa	0	0	0	0	1	0	
15470_hypothetical_protein.faa	0	0	0	0	1	0	
15471_DUF433_domain-contai...faa	0	0	0	0	1	0	
15472_DUF5615_family_PIN-l...faa	0	0	0	0	1	0	
15474_hypothetical_protein.faa	0	0	0	0	2	0	
15475_hypothetical_protein.faa	0	0	0	0	3	0	
15479_helix-turn-helix_dom...faa	0	0	0	0	1	0	
15480_RES_domain-containin...faa	0	0	0	0	1	0	
15481_helix-turn-helix_tra...faa	0	0	0	0	1	0	
15485_hypothetical_protein.faa	0	0	0	0	1	0	
15491_hypothetical_protein.faa	0	0	0	0	1	0	
15494_ImmA-IrrE_family_met...faa	0	0	0	0	1	0	
15495_DUF4411_family_prote...faa	0	0	0	0	1	0	
15497_hypothetical_protein.faa	0	0	0	0	1	0	
15498_glycosyltransferase.faa	0	0	0	0	1	0	
15500_hypothetical_protein.faa	0	0	0	0	1	0	
15504_hypothetical_protein.faa	0	0	0	0	1	0	
15509_hypothetical_protein.faa	0	0	0	0	1	0	
15517_acyltransferase_fami...faa	0	0	0	0	1	0	
15519_hypothetical_protein.faa	0	0	0	0	1	0	
15520_hypothetical_protein.faa	0	0	0	0	1	0	
15521_DUF4168_domain-conta...faa	0	0	0	0	1	0	
15522_hypothetical_protein.faa	0	0	0	0	1	0	
15527_putative_N-acetylman...faa	0	0	0	0	1	0	
15532_hypothetical_protein.faa	0	0	0	0	2	0	
15533_hypothetical_protein.faa	0	0	0	0	1	0	
15535_Uma2_family_endonucl...faa	0	0	0	0	3	0	
15538_Uma2_family_endonucl...faa	0	0	0	0	1	0	
15539_hypothetical_protein.faa	0	0	0	0	1	0	
15541_N-acetylmuramoyl-L-a...faa	0	0	0	0	1	0	
15542_hypothetical_protein.faa	0	0	0	0	1	0	
15543_hypothetical_protein.faa	0	0	0	0	1	0	
15544_Glu-Leu-Phe-Val_dehy...faa	0	0	0	0	1	0	
15546_thiamine_pyrophospha...faa	0	0	0	0	1	0	
15548_RES_family_NAD+_phos...faa	0	0	0	0	2	0	
15549_MbcA-ParS-Xre_antito...faa	0	0	0	0	1	0	
15551_hypothetical_protein.faa	0	0	0	0	1	0	
15552_metalloregulator_Ars...faa	0	0	0	0	1	0	
15553_DUF1338_domain-conta...faa	0	0	0	0	1	0	
15554_acetyl_ornithine_ami...faa	0	0	0	0	1	0	
15555_aldehyde_dehydrogena...faa	0	0	0	0	1	0	
15556_NAD-dependent_epimer...faa	0	0	0	0	1	0	
15559_threonine_ammonia-ly...faa	0	0	0	0	1	0	
15570_type_II_toxin-antito...faa	0	0	0	0	1	0	
15571_alpha-beta_hydrolase.faa	0	0	0	0	1	1	
15572_aldehyde_dehydrogena...faa	0	0	0	0	1	0	
15573_hypothetical_protein.faa	0	0	0	0	1	0	
15575_Crp-Fnr_family_trans...faa	0	0	0	0	1	0	
15577_superoxide_dismutase...faa	0	0	0	0	1	0	
15578_hypothetical_protein.faa	0	0	0	0	4	0	
15581_MBL_fold_metallo-hyd...faa	0	0	0	0	1	0	
15582_MarR_family_winged_h...faa	0	0	0	0	1	0	
15583_hypothetical_protein.faa	0	0	0	0	1	0	
15584_response_regulator.faa	0	0	0	0	3	0	
15585_SDR_family_oxidoredu...faa	0	0	0	0	1	0	
15587_hypothetical_protein.faa	0	0	0	0	1	0	
15589_hypothetical_protein.faa	0	0	0	0	1	0	
15590_aldehyde_dehydrogena...faa	0	0	0	0	1	0	
15591_hypothetical_protein.faa	0	0	0	0	1	0	
15594_aspartyl-asparaginyl...faa	0	0	0	0	1	0	
15595_hypothetical_protein.faa	0	0	0	0	1	0	
15596_hypothetical_protein.faa	0	0	0	0	1	0	
15599_DUF1499_domain-conta...faa	0	0	0	0	1	0	
15601_methyltransferase_do...faa	0	0	0	0	1	0	
15603_TonB_C-terminal_doma...faa	0	0	0	0	1	0	
15606_lipopolysaccharide_a...faa	0	0	0	0	1	0	
15608_hypothetical_protein.faa	0	0	0	0	1	0	
15614_PEP-CTERM_sorting_do...faa	0	0	0	0	1	0	
15627_valine--pyruvate_tra...faa	0	0	0	0	1	0	
15628_SRPBCC_family_protei...faa	0	0	0	0	1	0	
15629_hypothetical_protein.faa	0	0	0	0	1	0	
15632_TVP38-TMEM64_family_...faa	0	0	0	0	1	0	
15634_chorismate_lyase.faa	0	0	0	0	1	0	
15646_hypothetical_protein.faa	0	0	0	0	1	0	
15647_hypothetical_protein.faa	0	0	0	0	1	0	
15648_ribbon-helix-helix_p...faa	0	0	0	0	1	0	
15654_hypothetical_protein.faa	0	0	0	0	1	0	
15655_sugar_phosphate_nucl...faa	0	0	0	0	1	0	
15657_hypothetical_protein.faa	0	0	0	0	1	0	
15658_GAF_domain-containin...faa	0	0	0	0	1	0	
15659_TetR-AcrR_family_tra...faa	0	0	0	0	1	0	
15660_tyrosine-type_recomb...faa	0	0	0	0	1	0	
15662_ltrA.faa	0	0	0	0	1	0	
15664_hypothetical_protein.faa	0	0	0	0	1	0	
15665_Ig-like_domain-conta...faa	0	0	0	0	1	0	
15666_hypothetical_protein.faa	0	0	0	0	1	0	
15667_hypothetical_protein.faa	0	0	0	0	2	0	
15668_hypothetical_protein.faa	0	0	0	0	1	0	
15669_hypothetical_protein.faa	0	0	0	0	1	0	
15670_glycosyltransferase.faa	0	0	0	0	1	0	
15671_methyltransferase_do...faa	0	0	0	0	1	0	
15672_class_I_SAM-dependen...faa	0	0	0	0	1	0	
15676_dnaB.faa	0	0	0	0	1	0	
15681_hypothetical_protein.faa	0	0	0	0	1	0	
15684_hypothetical_protein.faa	0	0	0	0	1	0	
15687_hypothetical_protein.faa	0	0	0	0	2	0	
15689_Ig-like_domain-conta...faa	0	0	0	0	1	0	
15690_putative_Ig_domain-c...faa	0	0	0	0	3	0	
15692_ankyrin_repeat_domai...faa	0	0	0	0	1	0	
15693_IS110_family_transpo...faa	0	0	0	0	3	0	
15694_hypothetical_protein.faa	0	0	0	0	2	0	
15695_hypothetical_protein.faa	0	0	0	0	1	0	
15696_hypothetical_protein.faa	0	0	0	0	1	0	
15697_Ig_domain-containing...faa	0	0	0	0	1	0	
15699_RHS_repeat_protein.faa	0	0	0	0	1	0	
15700_hypothetical_protein.faa	0	0	0	0	1	0	
15701_hypothetical_protein.faa	0	0	0	0	1	0	
15702_carboxypeptidase_reg...faa	0	0	0	0	1	0	
15704_hypothetical_protein.faa	0	0	0	0	1	0	
15705_hypothetical_protein.faa	0	0	0	0	1	0	
15706_hypothetical_protein.faa	0	0	0	0	1	0	
15710_hypothetical_protein.faa	0	0	0	0	1	0	
15711_toll-interleukin-1_r...faa	0	0	0	0	1	0	
15715_hypothetical_protein.faa	0	0	0	0	1	0	
15716_four_helix_bundle_pr...faa	0	0	0	0	1	0	
15717_CRISPR-associated_en...faa	0	0	0	0	1	0	
15718_hypothetical_protein.faa	0	0	0	0	1	0	
15719_tetratricopeptide_re...faa	0	0	0	0	1	0	
15721_hypothetical_protein.faa	0	0	0	0	1	0	
15729_amidase.faa	0	0	0	0	1	0	
15734_EamA_family_transpor...faa	0	0	0	0	1	0	
15738_alpha-beta_hydrolase...faa	0	0	0	0	1	0	
15753_class_I_SAM-dependen...faa	0	0	0	0	1	0	
15754_ABC_transporter_ATP-...faa	0	0	0	0	1	0	
15755_ABC_transporter_perm...faa	0	0	0	0	1	0	
15756_glycosyltransferase.faa	0	0	0	0	1	0	
15757_sulfotransferase.faa	0	0	0	0	1	0	
15758_class_I_SAM-dependen...faa	0	0	0	0	1	0	
15759_glycosyltransferase.faa	0	0	0	0	1	0	
15760_glycosyltransferase_...faa	0	0	0	0	1	0	
15761_FHA_domain-containin...faa	0	0	0	0	1	0	
15762_hypothetical_protein.faa	0	0	0	0	1	0	
15763_hypothetical_protein.faa	0	0	0	0	1	0	
15764_hypothetical_protein.faa	0	0	0	0	1	0	
15765_hypothetical_protein.faa	0	0	0	0	1	0	
15766_hypothetical_protein.faa	0	0	0	0	1	0	
15770_type_II_toxin-antito...faa	0	0	0	0	1	0	
15771_serine-threonine_pro...faa	0	0	0	0	1	0	
15772_WD40_repeat_domain-c...faa	0	0	0	0	1	0	
15773_metal-sensing_transc...faa	0	0	0	0	1	0	
15783_hypothetical_protein.faa	0	0	0	0	1	0	
15794_cupin.faa	0	0	0	0	1	0	
15795_ISAs1_family_transpo...faa	0	0	0	0	1	0	
15796_DUF86_domain-contain...faa	0	0	0	0	1	0	
15797_nucleotidyltransfera...faa	0	0	0	0	1	0	
15798_hypothetical_protein.faa	0	0	0	0	1	0	
15803_adenylate-guanylate_...faa	0	0	0	0	1	0	
15807_hypothetical_protein.faa	0	0	0	0	1	0	
15809_hypothetical_protein.faa	0	0	0	0	1	0	
15818_type_II_toxin-antito...faa	0	0	0	0	1	0	
15824_nucleotidyltransfera...faa	0	0	0	0	1	0	
15825_four_helix_bundle_pr...faa	0	0	0	0	1	0	
15826_hypothetical_protein.faa	0	0	0	0	1	0	
15827_PIN_domain-containin...faa	0	0	0	0	1	0	
15828_hypothetical_protein.faa	0	0	0	0	1	0	
15829_hypothetical_protein.faa	0	0	0	0	1	0	
15830_type_II_toxin-antito...faa	0	0	0	0	1	0	
15831_type_II_toxin-antito...faa	0	0	0	0	1	0	
15832_hypothetical_protein.faa	0	0	0	0	1	0	
15837_DUF1622_domain-conta...faa	0	0	0	0	1	0	
15838_geranylgeranylglycer...faa	0	0	0	0	1	0	
15839_hypothetical_protein.faa	0	0	0	0	1	0	
15840_DUF488_domain-contai...faa	0	0	0	0	1	0	
15842_hypothetical_protein.faa	0	0	0	0	1	0	
15844_Uma2_family_endonucl...faa	0	0	0	0	3	0	
15851_prepilin-type_N-term...faa	0	0	0	0	1	0	
15854_hypothetical_protein.faa	0	0	0	0	1	0	
15855_hypothetical_protein.faa	0	0	0	0	1	0	
15857_DEAD-DEAH_box_helica...faa	0	0	0	0	1	0	
15860_msrA.faa	0	0	0	0	1	0	
15862_hypothetical_protein.faa	0	0	0	0	1	0	
15867_DUF4168_domain-conta...faa	0	0	0	0	1	0	
15869_arginase_family_prot...faa	0	0	0	0	1	0	
15873_DDE_transposase_fami...faa	0	0	0	0	1	0	
15876_radical_SAM_protein.faa	0	0	0	0	1	0	
15877_hypothetical_protein.faa	0	0	0	0	1	0	
15885_glycosyltransferase_...faa	0	0	0	0	1	0	
15886_glycosyltransferase_...faa	0	0	0	0	3	0	
15887_class_I_SAM-dependen...faa	0	0	0	0	1	0	
15889_thioredoxin_domain-c...faa	0	0	0	0	1	0	
15894_DUF2384_domain-conta...faa	0	0	0	0	1	0	
15900_DUF3387_domain-conta...faa	0	0	0	0	1	0	
15901_hypothetical_protein.faa	0	0	0	0	1	0	
15902_type_I_restriction_e...faa	0	0	0	0	1	1	
15904_DUF4160_domain-conta...faa	0	0	0	0	1	0	
15905_restriction_endonucl...faa	0	0	0	0	1	0	
15906_type_I_restriction_e...faa	0	0	0	0	1	0	
15907_SAM-dependent_methyl...faa	0	0	0	0	1	0	
15908_type_I_restriction-m...faa	0	0	0	0	1	0	
15909_SDR_family_oxidoredu...faa	0	0	0	0	1	1	
15910_glucosidase.faa	0	0	0	0	1	1	
15919_aldo-keto_reductase.faa	0	0	0	0	1	0	
15920_hypothetical_protein.faa	0	0	0	0	1	0	
15926_ATP-binding_protein.faa	0	0	0	0	1	0	
15927_WecB-TagA-CpsF_famil...faa	0	0	0	0	2	0	
15931_hypothetical_protein.faa	0	0	0	0	1	0	
15940_AAA_family_ATPase.faa	0	0	0	0	1	0	
15941_hypothetical_protein.faa	0	0	0	0	1	0	
15943_response_regulator.faa	0	0	0	0	1	0	
15944_hypothetical_protein.faa	0	0	0	0	1	0	
15945_hypothetical_protein.faa	0	0	0	0	1	0	
15948_SDR_family_oxidoredu...faa	0	0	0	0	1	0	
15949_Gfo-Idh-MocA_family_...faa	0	0	0	0	1	0	
15950_M20-M25-M40_family_m...faa	0	0	0	0	1	0	
15956_hypothetical_protein.faa	0	0	0	0	1	0	
15963_ATP-binding_protein.faa	0	0	0	0	1	0	
15969_hypothetical_protein.faa	0	0	0	0	1	0	
15991_DUF559_domain-contai...faa	0	0	0	0	1	0	
15992_hypothetical_protein.faa	0	0	0	0	1	0	
15993_pentapeptide_repeat-...faa	0	0	0	0	1	0	
16000_hypothetical_protein.faa	0	0	0	0	1	0	
16001_hypothetical_protein.faa	0	0	0	0	1	0	
16003_DUF697_domain-contai...faa	0	0	0	0	1	0	
16008_fdhD.faa	0	0	0	0	1	0	
16010_hypothetical_protein.faa	0	0	0	0	1	0	
16011_NACHT_domain-contain...faa	0	0	0	0	1	0	
16014_hypothetical_protein.faa	0	0	0	0	1	0	
16017_hypothetical_protein.faa	0	0	0	0	1	0	
16018_nucleotidyltransfera...faa	0	0	0	0	1	0	
16019_DUF86_domain-contain...faa	0	0	0	0	1	0	
16020_DUF4926_domain-conta...faa	0	0	0	0	1	0	
16021_ABC_transporter_ATP-...faa	0	0	0	0	1	0	
16022_ABC_transporter_perm...faa	0	0	0	0	1	0	
16023_HlyD_family_efflux_t...faa	0	0	0	0	1	0	
16025_CAP_domain-containin...faa	0	0	0	0	1	0	
16031_Uma2_family_endonucl...faa	0	0	0	0	2	0	
16032_polyprenol_monophosp...faa	0	0	0	0	1	0	
16033_NYN_domain-containin...faa	0	0	0	0	1	0	
16037_hypothetical_protein.faa	0	0	0	0	1	0	
16039_class_II_aldolase-ad...faa	0	0	0	0	1	0	
16042_hypothetical_protein.faa	0	0	0	0	1	0	
16045_hypothetical_protein.faa	0	0	0	0	1	0	
16052_ATP-binding_protein.faa	0	0	0	0	1	0	
16054_hypothetical_protein.faa	0	0	0	0	1	0	
16055_hypothetical_protein.faa	0	0	0	0	1	0	
16062_crtA.faa	0	0	0	0	1	0	
16070_hypothetical_protein.faa	0	0	0	0	1	0	
16074_hypothetical_protein.faa	0	0	0	0	1	0	
16075_AAA_family_ATPase.faa	0	0	0	0	1	0	
16076_hypothetical_protein.faa	0	0	0	0	1	0	
16077_hypothetical_protein.faa	0	0	0	0	1	0	
16081_hypothetical_protein.faa	0	0	0	0	1	0	
16082_TAXI_family_TRAP_tra...faa	0	0	0	0	1	0	
16084_polysaccharide_biosy...faa	0	0	0	0	1	0	
16085_hypothetical_protein.faa	0	0	0	0	1	1	
16086_tetratricopeptide_re...faa	0	0	0	0	1	0	
16087_hypothetical_protein.faa	0	0	0	0	1	0	
16088_hypothetical_protein.faa	0	0	0	0	1	0	
16089_hypothetical_protein.faa	0	0	0	0	1	0	
16091_hypothetical_protein.faa	0	0	0	0	1	0	
16096_hypothetical_protein.faa	0	0	0	0	1	0	
16103_hypothetical_protein.faa	0	0	0	0	1	0	
16105_hypothetical_protein.faa	0	0	0	0	1	0	
16112_hypothetical_protein.faa	0	0	0	0	1	0	
16113_deoxyhypusine_syntha...faa	0	0	0	0	1	0	
16114_hypothetical_protein.faa	0	0	0	0	1	0	
16116_DUF4433_domain-conta...faa	0	0	0	0	1	0	
16118_agmatinase_family_pr...faa	0	0	0	0	1	0	
16123_ABC_transporter_ATP-...faa	0	0	0	0	1	1	
16124_hypothetical_protein.faa	0	0	0	0	1	0	
16128_LapA_family_protein.faa	0	0	0	0	1	0	
16129_GH3_auxin-responsive...faa	0	0	0	0	1	0	
16130_thrC.faa	0	0	0	0	1	0	
16131_DUF962_domain-contai...faa	0	0	0	0	1	0	
16133_aminotransferase_cla...faa	0	0	0	0	1	0	
16134_hypothetical_protein.faa	0	0	0	0	1	0	
16136_ABC_transporter_ATP-...faa	0	0	0	0	1	0	
16142_antitoxin_family_pro...faa	0	0	0	0	1	0	
16143_hypothetical_protein.faa	0	0	0	0	1	0	
16146_PKD_domain-containin...faa	0	0	0	0	1	0	
